キャラクター,タイトル,
ロビーの高祖父,おジャ魔女どれみ,
ショーン,おジャ魔女どれみ,
善十郎（ぜんじゅうろう）,おジャ魔女どれみ,
魔百合（まゆり）,おジャ魔女どれみ,
魔女ガエル,おジャ魔女どれみ,
喜多川（きたがわ）,おジャ魔女どれみ,
長谷川 新吾（はせがわ しんご）[219],おジャ魔女どれみ,
新吾の父親,おジャ魔女どれみ,
山本（やまもと）刑事,おジャ魔女どれみ,
片山 えいこ（かたやま えいこ）,おジャ魔女どれみ,
山川 アツシ（やまかわ アツシ）,おジャ魔女どれみ,
株柳（かぶやなぎ）,おジャ魔女どれみ,
スコット・クルーガー,おジャ魔女どれみ,
キャンディ伊藤（キャンディいとう）,おジャ魔女どれみ,
桜木 洋（さくらぎ ひろし）,おジャ魔女どれみ,
大沢・セバスチャン・信蔵（おおさわ・セバスチャン・しんぞう）,おジャ魔女どれみ,
大沢 エリザベス（おおさわ エリザベス）,おジャ魔女どれみ,
大沢 権太郎（おおさわ ごんたろう）,おジャ魔女どれみ,
堀内 孝乃進（ほりうち たかのしん）,おジャ魔女どれみ,
劉 浩栄（リュウ コウエイ）,おジャ魔女どれみ,
劉 向明（リュウ コウメイ）,おジャ魔女どれみ,
少年,おジャ魔女どれみ,
服部（はっとり） 師範,おジャ魔女どれみ,
服部 一郎（はっとり いちろう）,おジャ魔女どれみ,
服部 二郎（はっとり じろう）,おジャ魔女どれみ,
服部 三郎（はっとり さぶろう）,おジャ魔女どれみ,
服部 四郎（はっとり しろう）,おジャ魔女どれみ,
服部 五郎（はっとり ごろう）,おジャ魔女どれみ,
温彦（あつひこ）,おジャ魔女どれみ,
友恵（ともえ）,おジャ魔女どれみ,
有馬 健一（ありま けんいち）,おジャ魔女どれみ,
和久 光（わく ひかる）,おジャ魔女どれみ,
元気（げんき）,おジャ魔女どれみ,
なつみ,おジャ魔女どれみ,
よし子（よしこ）,おジャ魔女どれみ,
こうもり男,おジャ魔女どれみ,
ねずみ女,おジャ魔女どれみ,
向井 莉子（むかい りこ）,おジャ魔女どれみ,
八巻 美奈子（やまき みなこ）,おジャ魔女どれみ,
立花 祥子（たちばな しょうこ）,おジャ魔女どれみ,
飯山（いいやま）,おジャ魔女どれみ,
茉莉（モーリ）,おジャ魔女どれみ,
ガブリエル・ベイカー,おジャ魔女どれみ,
生駒 有人（いこま ありひと）,おジャ魔女どれみ,
生駒 瑠璃（いこま るり）,おジャ魔女どれみ,
清水 藍（しみず らん）,おジャ魔女どれみ,
Celeste（セレスト）,おジャ魔女どれみ,
村川 広樹（むらかわ ひろき）,おジャ魔女どれみ,
紺野柊一（こんの しゅういち）,おジャ魔女どれみ,
パル,おジャ魔女どれみ,
サンタクロース,おジャ魔女どれみ,
鳩笛,おジャ魔女どれみ,
プリン（犬）,おジャ魔女どれみ,
井戸ユウレイ[229],おジャ魔女どれみ,
政宗（まさむね）,おジャ魔女どれみ,
魔女界の女王様,おジャ魔女どれみ,
マジョリン,おジャ魔女どれみ,
マジョハート,おジャ魔女どれみ,
マジョドン,おジャ魔女どれみ,
マジョミラー,おジャ魔女どれみ,
マジョサリバン,おジャ魔女どれみ,
マジョプリマ,おジャ魔女どれみ,
マジョスローン,おジャ魔女どれみ,
マジョリード,おジャ魔女どれみ,
マジョバニラ,おジャ魔女どれみ,
マジョポン、マジョピー,おジャ魔女どれみ,
アタリメ子,おジャ魔女どれみ,
テキ,おジャ魔女どれみ,
テキパキ,おジャ魔女どれみ,
デラ,おジャ魔女どれみ,
モタ、モタモタ,おジャ魔女どれみ,
ほうき魔女,おジャ魔女どれみ,
マジョ松（マジョまつ）,おジャ魔女どれみ,
マジョ竹（マジョたけ）,おジャ魔女どれみ,
マジョ梅（マジョうめ）,おジャ魔女どれみ,
マジョラン,おジャ魔女どれみ,
マジョロクサーヌ,おジャ魔女どれみ,
マジョパーラー,おジャ魔女どれみ,
マジョトロン,おジャ魔女どれみ,
マジョクロス,おジャ魔女どれみ,
先代の女王様,おジャ魔女どれみ,
マジョドロン,おジャ魔女どれみ,
門番,おジャ魔女どれみ,
八太郎（はちたろう）,おジャ魔女どれみ,
スルメ子（スルメこ）,おジャ魔女どれみ,
人食い花,おジャ魔女どれみ,
ウサギ,おジャ魔女どれみ,
カメ,おジャ魔女どれみ,
ヘンな生きもの（ムンク）,おジャ魔女どれみ,
ヘンな生きもの（キリコ）,おジャ魔女どれみ,
王様,おジャ魔女どれみ,
アレクサンドル・T・オヤジーデ,おジャ魔女どれみ,
フィリッポ・S・オジジーデ伯爵,おジャ魔女どれみ,
先代国王,おジャ魔女どれみ,
暁（あかつき）,おジャ魔女どれみ,
フジオ,おジャ魔女どれみ,
レオン,おジャ魔女どれみ,
トオル,おジャ魔女どれみ,
織姫,おジャ魔女どれみ,
彦星,おジャ魔女どれみ,
獅子座,おジャ魔女どれみ,
おカイコ様,おジャ魔女どれみ,
フライト,おジャ魔女どれみ,
タキオン,おジャ魔女どれみ,
妖精,おジャ魔女どれみ,
ガイド,おジャ魔女どれみ,
マジョタンゴ,おジャ魔女どれみ,
エンカ,おジャ魔女どれみ,
カラオケ,おジャ魔女どれみ,
ボオちゃん,おジャ魔女どれみ,
春風どれみ（はるかぜ どれみ）,おジャ魔女どれみ♯,
藤原はづき（ふじわら はづき）,おジャ魔女どれみ♯,
妹尾あいこ（せのお あいこ）,おジャ魔女どれみ♯,
瀬川おんぷ（せがわ おんぷ）,おジャ魔女どれみ♯,
飛鳥ももこ（あすか ももこ）,おジャ魔女どれみ♯,
春風ぽっぷ（はるかぜ ぽっぷ）,おジャ魔女どれみ♯,
ハナちゃん,おジャ魔女どれみ♯,
マジョリカ,おジャ魔女どれみ♯,
ララ,おジャ魔女どれみ♯,
魔女界の女王様,おジャ魔女どれみ♯,
おジャ魔女どれみ,おジャ魔女どれみ♯,
おジャ魔女どれみ♯,おジャ魔女どれみ♯,
おジャ魔女どれみナ・イ・ショ,おジャ魔女どれみ♯,
春風どれみ（はるかぜ どれみ）,おジャ魔女どれみドッカ～ン!,
藤原はづき（ふじわら はづき）,おジャ魔女どれみドッカ～ン!,
妹尾あいこ（せのお あいこ）,おジャ魔女どれみドッカ～ン!,
瀬川おんぷ（せがわ おんぷ）,おジャ魔女どれみドッカ～ン!,
飛鳥ももこ（あすか ももこ）,おジャ魔女どれみドッカ～ン!,
春風ぽっぷ（はるかぜ ぽっぷ）,おジャ魔女どれみドッカ～ン!,
ハナちゃん,おジャ魔女どれみドッカ～ン!,
マジョリカ,おジャ魔女どれみドッカ～ン!,
ララ,おジャ魔女どれみドッカ～ン!,
魔女界の女王様,おジャ魔女どれみドッカ～ン!,
おジャ魔女どれみ,おジャ魔女どれみドッカ～ン!,
おジャ魔女どれみ♯,おジャ魔女どれみドッカ～ン!,
おジャ魔女どれみナ・イ・ショ,おジャ魔女どれみドッカ～ン!,
春風どれみ（はるかぜ どれみ）,おジャ魔女どれみナ・イ・ショ,
藤原はづき（ふじわら はづき）,おジャ魔女どれみナ・イ・ショ,
妹尾あいこ（せのお あいこ）,おジャ魔女どれみナ・イ・ショ,
瀬川おんぷ（せがわ おんぷ）,おジャ魔女どれみナ・イ・ショ,
飛鳥ももこ（あすか ももこ）,おジャ魔女どれみナ・イ・ショ,
春風ぽっぷ（はるかぜ ぽっぷ）,おジャ魔女どれみナ・イ・ショ,
ハナちゃん,おジャ魔女どれみナ・イ・ショ,
マジョリカ,おジャ魔女どれみナ・イ・ショ,
ララ,おジャ魔女どれみナ・イ・ショ,
魔女界の女王様,おジャ魔女どれみナ・イ・ショ,
山田 よしお,おじゃまんが山田くん,4
山田 いね,おじゃまんが山田くん,
山田 しげる,おじゃまんが山田くん,
山田 のぼる,おじゃまんが山田くん,
山田 みのる,おじゃまんが山田くん,
山田 ヨネ夫,おじゃまんが山田くん,
山田 ヨネ子,おじゃまんが山田くん,
山田 さなえ,おじゃまんが山田くん,
山田 小麦,おじゃまんが山田くん,
おじゃま犬（ソーリ）,おじゃまんが山田くん,
ヨシダ,おじゃまんが山田くん,
イケダ,おじゃまんが山田くん,
フクダ,おじゃまんが山田くん,
ヤマモト先輩,おじゃまんが山田くん,
カワカミ ゆたか,おじゃまんが山田くん,
キノシタ けい子,おじゃまんが山田くん,
大山先生,おじゃまんが山田くん,
オカダ教授,おじゃまんが山田くん,
オカダ夫人,おじゃまんが山田くん,
オカダ ツトム,おじゃまんが山田くん,
オオヤブ先生,おじゃまんが山田くん,
きのどくのママ,おじゃまんが山田くん,
ゴトウ監督,おじゃまんが山田くん,
ゴトウ,おじゃまんが山田くん,
沢村,おじゃまんが山田くん,
山下,おじゃまんが山田くん,
梅川,おじゃまんが山田くん,
ハタナカ,おじゃまんが山田くん,
桜,おじゃまんが山田くん,
中山,おじゃまんが山田くん,
橘,おじゃまんが山田くん,
石原野球部長,おじゃまんが山田くん,
クロカワ監督,おじゃまんが山田くん,
岡股,おじゃまんが山田くん,
吉出,おじゃまんが山田くん,
豊毛,おじゃまんが山田くん,
ジョージ・ワシントン,おじゃまんが山田くん,
森中,おじゃまんが山田くん,
近当,おじゃまんが山田くん,
荒河馬,おじゃまんが山田くん,
別居,おじゃまんが山田くん,
土鉢,おじゃまんが山田くん,
東江戸川区長,おじゃまんが山田くん,
おじゃる丸,おじゃる丸,4
おしりかじり虫18世（18代目おしりかじり虫）,おしりかじり虫,4
かじりGALS,おしりかじり虫,
チチ,おしりかじり虫,
ハハ,おしりかじり虫,
ジジ,おしりかじり虫,
ババ,おしりかじり虫,
カプリーヌ,おしりかじり虫,
パックン,おしりかじり虫,
ファットン,おしりかじり虫,
カブレロ,おしりかじり虫,
ガブ八先生,おしりかじり虫,
校長先生,おしりかじり虫,
たーすけ君,おしりかじり虫,
さくらさん,おしりかじり虫,
たくみ君,おしりかじり虫,
ダーティかじり虫ブラック,おしりかじり虫,
ラリホー,おしりかじり虫,
KJR（けーじぇーあーる）,おしりかじり虫,
ファットン母,おしりかじり虫,
転校生,おしりかじり虫,
おしりたんてい,おしりたんてい,4
ブラウン,おしりたんてい,
怪盗U,おしりたんてい,
おしりダンディ,おしりたんてい,
マルチーズ署長,おしりたんてい,
くびふとし刑事,おしりたんてい,
パーマネント刑事,おしりたんてい,
みみとがり刑事,おしりたんてい,
こいまゆ刑事,おしりたんてい,
キシュウ・ケンタ先生,おしりたんてい,
ふじさき巡査,おしりたんてい,
すずき巡査,おしりたんてい,
ブル・ブルオ,おしりたんてい,
マスター,おしりたんてい,
すず,おしりたんてい,
リリィ,おしりたんてい,
メエちゃん,おしりたんてい,
ヒツジのおじいさん,おしりたんてい,
ヒツジのおばあさん,おしりたんてい,
かるがもたさん,おしりたんてい,
さるちえお,おしりたんてい,
コアラちゃん,おしりたんてい,
ヒュン・ヒョウコ,おしりたんてい,
ビーバーのおじさん,おしりたんてい,
ネコ・にゃんこ,おしりたんてい,
ヒロ・ラッコー,おしりたんてい,
ヤガール,おしりたんてい,
みみずの母,おしりたんてい,
ブー・ぶうたろう,おしりたんてい,
ゴリかわげんこつ,おしりたんてい,
カメかめお,おしりたんてい,
ネクラ・ネール,おしりたんてい,
ホーホー博士,おしりたんてい,
ペンギンはなこ,おしりたんてい,
べにいもこ,おしりたんてい,
うさごろう,おしりたんてい,
かめのこうじまんねん,おしりたんてい,
かめのこうじうみ,おしりたんてい,
かめのこうじみどり,おしりたんてい,
かめのこうじおくねん,おしりたんてい,
ぶたローズ,おしりたんてい,
ぶたぶひろう,おしりたんてい,
オオヤギ・ホシヨ,おしりたんてい,
アザラーシ,おしりたんてい,
タレミミ捜査官,おしりたんてい,
カブトミヤはくしゃく,おしりたんてい,
となかいわお,おしりたんてい,
となかいくみ,おしりたんてい,
相良 良晴（さがら よしはる）,織田信奈の野望,4
織田 信奈（おだ のぶな）,織田信奈の野望,
織田 信勝（おだ のぶかつ）→津田 信澄（つだ のぶすみ）,織田信奈の野望,
お市（おいち）/ 浅井 長政（あさい ながまさ）,織田信奈の野望,
津田三姉妹（つださんしまい）,織田信奈の野望,
蒲生 氏郷（がもう うじさと）,織田信奈の野望,
織田 信秀（おだ のぶひで）,織田信奈の野望,
土田 御前（つちだごぜん）,織田信奈の野望,
斎藤 道三（さいとう どうさん）,織田信奈の野望,
明智 光秀（あけち みつひで）,織田信奈の野望,
柴田 勝家（しばた かついえ）,織田信奈の野望,
丹羽 長秀（にわ ながひで）,織田信奈の野望,
滝川 一益（たきがわ かずます）,織田信奈の野望,
前田 犬千代（まえだ いぬちよ）,織田信奈の野望,
松永 久秀（まつなが ひさひで）,織田信奈の野望,
九鬼 嘉隆（くき よしたか）,織田信奈の野望,
斎藤 利三（さいとう としぞう[注 22]）,織田信奈の野望,
お牧の方（おまきのかた）,織田信奈の野望,
佐久間 信盛（さくま のぶもり）,織田信奈の野望,
池田 恒興（いけだ つねおき）,織田信奈の野望,
佐々 成政（さっさ なりまさ）,織田信奈の野望,
高山 右近（たかやま うこん）,織田信奈の野望,
小西 ジョウチン 隆佐（こにし ジョウチン りゅうさ）,織田信奈の野望,
万見仙千代（まんみ せんちよ）,織田信奈の野望,
荒木 村重（あらき むらしげ）,織田信奈の野望,
ねね,織田信奈の野望,
蜂須賀 五右衛門（はちすか ごえもん）,織田信奈の野望,
竹中 半兵衛（たけなか はんべえ）,織田信奈の野望,
黒田 官兵衛（くろだ かんべえ）,織田信奈の野望,
相良 義陽（さがら よしひ）,織田信奈の野望,
今川 義元（いまがわ よしもと）,織田信奈の野望,
山中 鹿之助（やまなか しかのすけ）,織田信奈の野望,
尼子十勇士（あまごじゅうゆうし）,織田信奈の野望,
石田 佐吉（いしだ さきち）,織田信奈の野望,
大谷 紀之介（おおたに きのすけ）,織田信奈の野望,
福島 市松（ふくしま いちまつ）,織田信奈の野望,
加藤 虎之助（かとう とらのすけ）,織田信奈の野望,
前野 長康（まえの ながやす）[注 24],織田信奈の野望,
浅野（あさの）の爺さま/ 浅野 又右衛門[注 24],織田信奈の野望,
黒田 宗円（くろだ そうえん）,織田信奈の野望,
黒田 松寿丸（くろだ しょうじゅまる）,織田信奈の野望,
前鬼（ぜんき）,織田信奈の野望,
後鬼（ごき）,織田信奈の野望,
すねこすり,織田信奈の野望,
松平 元康（まつだいら もとやす）,織田信奈の野望,
服部 半蔵（はっとり はんぞう）,織田信奈の野望,
本多 忠勝（ほんだ ただかつ）,織田信奈の野望,
本多 正信（ほんだ まさのぶ）,織田信奈の野望,
世良田二郎三郎元信（せらだじろうさぶろうもとのぶ）,織田信奈の野望,
伊達 政宗（だて まさむね）,織田信奈の野望,
片倉 小十郎（かたくら こじゅうろう）,織田信奈の野望,
伊達 成実（だて しげざね）,織田信奈の野望,
愛姫（めごひめ）,織田信奈の野望,
伊達 小次郎（だて こじろう）,織田信奈の野望,
伊達 輝宗（だて てるむね）,織田信奈の野望,
義姫（よしひめ）,織田信奈の野望,
最上 義光（もがみ よしあき）,織田信奈の野望,
相良 義陽（さがら よしはる → さがら よしひ）,織田信奈の野望,
徳千代（とくちよ）,織田信奈の野望,
犬童（いんどう）,織田信奈の野望,
大友 宗麟（おおとも そうりん）,織田信奈の野望,
立花 宗茂（たちばな むねしげ）,織田信奈の野望,
立花 道雪（たちばな どうせつ）,織田信奈の野望,
高橋 紹運（たかはし じょううん）,織田信奈の野望,
立花 誾千代（たちばな ぎんちよ）,織田信奈の野望,
塩市丸（しおいちまる）、塩乙丸（しおおつまる）、大友 親貞（おおとも ちかさだ）,織田信奈の野望,
大内 輝弘（おおとも てるひろ）,織田信奈の野望,
吉弘 鎮信（よしひろ しげのぶ）、蒲池 宗雪（かまち そうせつ）、角隈 石宗（つのくま せきそう）、,織田信奈の野望,
田原 親賢（たわら ちかかた）、田北 鎮周（たきた しげかね）,織田信奈の野望,
島津 家久（しまづ いえひさ）,織田信奈の野望,
島津 歳久（しまづ としひさ）,織田信奈の野望,
島津 義弘（しまづ よしひろ）,織田信奈の野望,
島津 義久（しまづ よしひさ）,織田信奈の野望,
新納 武蔵（にいろ むさし）,織田信奈の野望,
山田 有信（やまだ ありのぶ）,織田信奈の野望,
武田 信玄（たけだ しんげん）,織田信奈の野望,
四郎 勝頼（しろう かつより）,織田信奈の野望,
武田 逍遥軒（たけだ しょうようけん）,織田信奈の野望,
山本 勘助（やまもと かんすけ）,織田信奈の野望,
山県 昌景（やまがた まさかげ）,織田信奈の野望,
馬場 信房（ばば のぶふさ）→馬場 信春（ばば のぶはる）,織田信奈の野望,
高坂 昌信（こうさか まさのぶ）,織田信奈の野望,
内藤 昌豊（ないとう まさとよ）,織田信奈の野望,
覚恕（かくじょ）,織田信奈の野望,
武田 信虎（たけだ のぶとら）,織田信奈の野望,
武田 信繁（たけだ のぶしげ）,織田信奈の野望,
武田 義信（たけだ よしのぶ）,織田信奈の野望,
板垣 信方（いたがき のぶかた）,織田信奈の野望,
甘利 虎泰（あまり とらやす）,織田信奈の野望,
横田 備中（よこた びっちゅう）,織田信奈の野望,
飯富 虎昌（おぶ とらまさ）,織田信奈の野望,
諏訪 頼重（すわ よりしげ）,織田信奈の野望,
真田 幸隆（さなだ ゆきたか）,織田信奈の野望,
真田の双子（さなだのふたご）,織田信奈の野望,
真田 昌幸（さなだ まさゆき）,織田信奈の野望,
真田 信幸（さなだ のぶゆき）,織田信奈の野望,
真田 幸村（さなだ ゆきむら）,織田信奈の野望,
上杉 謙信（うえすぎ けんしん）,織田信奈の野望,
直江 兼続（なおえ かねつぐ）,織田信奈の野望,
上杉 景虎（うえすぎ かげとら）,織田信奈の野望,
長尾 為景（ながお ためかげ）,織田信奈の野望,
綾（あや）,織田信奈の野望,
長尾 晴景（ながお はるかげ）,織田信奈の野望,
長尾 政景（ながお まさかげ）,織田信奈の野望,
宇佐美 定満（うさみ さだみつ）,織田信奈の野望,
直江 大和（なおえ やまと）,織田信奈の野望,
北条 氏康（ほうじょう うじやす）,織田信奈の野望,
北条 氏政（ほうじょう うじまさ）,織田信奈の野望,
北条 綱成（ほうじょう つなしげ）,織田信奈の野望,
北条 幻庵（ほうじょう げんあん）,織田信奈の野望,
風魔 小太郎（ふうま こたろう）,織田信奈の野望,
小早川 隆景（こばやかわ たかかげ）,織田信奈の野望,
吉川 元春（きっかわ もとはる）,織田信奈の野望,
毛利 輝元（もうり てるもと）,織田信奈の野望,
毛利 隆元（もうり たかもと）,織田信奈の野望,
毛利 元就（もうり もとなり）,織田信奈の野望,
穂井田 元清（ほいだ もときよ）,織田信奈の野望,
村上 武吉（むらかみ たけよし）,織田信奈の野望,
安国寺 恵瓊（あんこくじ えけい）,織田信奈の野望,
宇喜多 直家（うきた なおいえ）,織田信奈の野望,
宇喜多 秀家（うきた ひでいえ）,織田信奈の野望,
小西 弥九郎（こにし やくろう）,織田信奈の野望,
足利 義昭（あしかが よしあき）,織田信奈の野望,
足利 義輝（あしかが よしてる）,織田信奈の野望,
細川 幽斎（ほそかわ ゆうさい）,織田信奈の野望,
甲斐 宗運（かい そううん）,織田信奈の野望,
甲斐 親英（かい ちかひで）,織田信奈の野望,
阿蘇 惟将（あそ これまさ）,織田信奈の野望,
龍造寺 隆信（りゅうぞうじ たかのぶ）,織田信奈の野望,
鍋島 直茂（なべしま なおしげ）,織田信奈の野望,
百武 賢兼（ひゃくたけ ともかね）,織田信奈の野望,
成松 信勝（なりまつ のぶかつ）,織田信奈の野望,
円城寺 信胤（えんじょうじ のぶたね）,織田信奈の野望,
江里口 信常（えりぐち のぶつね）,織田信奈の野望,
木下 昌直（きのした まさなお）,織田信奈の野望,
長宗我部 元親（ちょうそかべ もとちか）,織田信奈の野望,
長宗我部 信親（ちょうそかべ のぶちか）,織田信奈の野望,
太原 雪斎（たいげん せっさい）,織田信奈の野望,
斎藤 義龍（さいとう よしたつ）,織田信奈の野望,
安藤 守就（あんどう もりなり）,織田信奈の野望,
稲葉 一鉄（いなば いってつ）,織田信奈の野望,
氏家 卜全（うじいえ ぼくぜん）,織田信奈の野望,
浅井 長政（あさい ながまさ）,織田信奈の野望,
浅井 久政（あさい ひさまさ）,織田信奈の野望,
朝倉 義景（あさくら よしかげ）,織田信奈の野望,
朝倉 宗滴（あさくら そうてき）,織田信奈の野望,
正覚院 豪盛（しょうかくいん ごうせい）,織田信奈の野望,
けんにょ,織田信奈の野望,
きょうにょ,織田信奈の野望,
雑賀 孫市（さいか まごいち）,織田信奈の野望,
雑賀 孫六（さいか まごろく）,織田信奈の野望,
下間 乱亭（しもつま らんでぃ）,織田信奈の野望,
下間 仲孝（しもつま なかたか）,織田信奈の野望,
下間 頼龍（しもつま らいりゅう）,織田信奈の野望,
下間 頼旦（しもつま らいたん）,織田信奈の野望,
下間 頼照（しもつま らいしょう）,織田信奈の野望,
姫巫女（ひみこ）,織田信奈の野望,
近衛 前久（このえ さきひさ）,織田信奈の野望,
土御門 久脩（つちみかど ひさなが）,織田信奈の野望,
ルイズ・フロイス,織田信奈の野望,
オルガンティノ,織田信奈の野望,
ジョバンナ・ロルテス,織田信奈の野望,
ガスパール・カブラル,織田信奈の野望,
ヤスケ,織田信奈の野望,
今井 宗久（いまい そうきゅう）,織田信奈の野望,
津田 宗及（つだ そうきゅう）,織田信奈の野望,
千利休（せん の りきゅう）,織田信奈の野望,
影の軍師（かげのぐんし）,織田信奈の野望,
六角 承禎（ろっかく じょうてい）,織田信奈の野望,
朽木 元綱（くつき もとつな）,織田信奈の野望,
別所（べっしょ）,織田信奈の野望,
別所 節子（べっしょ せつこ）,織田信奈の野望,
伊東 祐安（いとう すけやす）,織田信奈の野望,
有馬 晴信（ありま はるのぶ）,織田信奈の野望,
山名 豊国（やまな とよくに）,織田信奈の野望,
波多野 秀治（はたの ひではる）,織田信奈の野望,
太田 三楽斎（おおた さんらくさい）,織田信奈の野望,
佐竹 義重（さたけ よししげ）,織田信奈の野望,
木下 藤吉郎（きのした とうきちろう）,織田信奈の野望,
杉谷 善住坊（すぎたに ぜんじゅうぼう）,織田信奈の野望,
曲直瀬 ベルショール（まなせ ベルショール）,織田信奈の野望,
芦屋 道海（あしや どうかい）,織田信奈の野望,
果心 居士（かしん こじ）,織田信奈の野望,
狩野 永徳（かのう えいとく）,織田信奈の野望,
長谷川 等伯（はせがわ とうはく）,織田信奈の野望,
朧月夜（おぼろづきよ）→小野 お通（おの おつう）,織田信奈の野望,
京極 竜子（きょうごく たつこ）,織田信奈の野望,
石川 一宗（いしかわ かずむね）,織田信奈の野望,
良晴の父（よしはるのちち）,織田信奈の野望,
良晴の母（よしはるのはは）,織田信奈の野望,
林 通勝（はやし みちかつ）,織田信奈の野望,
寄木の半七（よせぎのはんしち） / 八剣 六郎太（やつるぎ ろくろうた）,織田信奈の野望,
富塚 元繁（とみづか もとしげ） / 岡崎 忠実（おかざき ただざね）,織田信奈の野望,
堀田 道空（ほった どうくう）,織田信奈の野望,
赤尾 清綱（あかお きよつな） / 雨森 弥兵衛（あめのもり やへえ）,織田信奈の野望,
長井 隼人正（ながい はやとのかみ） / 岸 勘解由（きし かげゆ） / 多治見 修理（たじみ しゅり）,織田信奈の野望,
三好 長逸（みよし ながゆき） / 三好 政康（みよし まさやす）,織田信奈の野望,
溝尾 庄兵衛（みぞお しょうべえ）,織田信奈の野望,
真柄 直隆（まがら なおたか） / 真柄 直澄（まがら なおずみ）,織田信奈の野望,
朝倉 景健（あさくら かげたけ）,織田信奈の野望,
織田信奈の野望,織田信奈の野望,
織田信奈の野望 ひめさまといっしょ,織田信奈の野望,
ポロン,おちゃめ神物語コロコロポロン,4
エロース,おちゃめ神物語コロコロポロン,
アポロン,おちゃめ神物語コロコロポロン,
ゼウス,おちゃめ神物語コロコロポロン,
ヘラ,おちゃめ神物語コロコロポロン,
ポセイドン,おちゃめ神物語コロコロポロン,
アズマ虫,おちゃめ神物語コロコロポロン,
ガヒル,おちゃめ神物語コロコロポロン,
ドサンコス,おちゃめ神物語コロコロポロン,
時の女神,おちゃめ神物語コロコロポロン,
アフロディーテ,おちゃめ神物語コロコロポロン,
ヘパイストス,おちゃめ神物語コロコロポロン,
アルテミス,おちゃめ神物語コロコロポロン,
アテーナー,おちゃめ神物語コロコロポロン,
ディオニッソス,おちゃめ神物語コロコロポロン,
ハデス,おちゃめ神物語コロコロポロン,
ペルセポネー,おちゃめ神物語コロコロポロン,
ナルキッソス,おちゃめ神物語コロコロポロン,
Dr.ナハハ,おちゃめ神物語コロコロポロン,
おでんくん,おでんくん,4
たまごちゃん,おでんくん,
だいこん先生,おでんくん,
ウインナーくん,おでんくん,
ちくわぶー,おでんくん,
こんぶくん,おでんくん,
スージー,おでんくん,
つみれちゃん,おでんくん,
ゴマキちゃん,おでんくん,
はんぺんくん,おでんくん,
こんにゃくん,おでんくん,
ジャガー,おでんくん,
ぎんなん坊主,おでんくん,
ガングロたまごちゃん,おでんくん,
からし先生,おでんくん,
たこボールナース,おでんくん,
ヌシ,おでんくん,
いとこんくん,おでんくん,
ミートボーヤ,おでんくん,
ちくわくん,おでんくん,
がんもくん,おでんくん,
ニセおでんくん,おでんくん,
ロールキャベツくん,おでんくん,
くしてんくん,おでんくん,
さつまどん,おでんくん,
タケさん,おでんくん,
たこさん,おでんくん,
にんじん娘。,おでんくん,
おじさん,おでんくん,
ペロ,おでんくん,
鉢巻きのおじさん（甚さん）,おでんくん,
神様,おでんくん,
ボブ,おでんくん,
コロ,おでんくん,
とうふ先生,おでんくん,
カニコウモリ,おでんくん,
パパウインナー,おでんくん,
ママウインナー,おでんくん,
キャンディー,おでんくん,
ギョーザ・リー,おでんくん,
しらたき姫,おでんくん,
牛すじさん,おでんくん,
かまぼこ犬,おでんくん,
トマトちゃん,おでんくん,
プッチ,おでんくん,
うずらちゃん,おでんくん,
カビギャラガー,おでんくん,
ゴールデンうずらくん,おでんくん,
油かすさん,おでんくん,
フランクフルト,おでんくん,
トンソクのボス,おでんくん,
フッキー,おでんくん,
アク太郎,おでんくん,
あつあげ先生,おでんくん,
エノソン,おでんくん,
さっちゃん,おでんくん,
なるとちゃん,おでんくん,
黒板純,おでんくん,
チエコ,おでんくん,
高塚,おでんくん,
餅の海,おでんくん,
ブラッキー,おでんくん,
タイガー,おでんくん,
キラキラちゃん,おでんくん,
月ウサギ,おでんくん,
藤村 甲子園（ふじむら こうしえん）,男どアホウ甲子園,4
岩風 五郎（いわかぜ ごろう）,男どアホウ甲子園,
藤村 球之進（ふじむら きゅうのしん）,男どアホウ甲子園,
藤村 秀人（ふじむら ひでと）,男どアホウ甲子園,
藤村 虎子（ふじむら とらこ）,男どアホウ甲子園,
藤村 球子（ふじむら たまこ）,男どアホウ甲子園,
藤村 球二（ふじむら きゅうじ）,男どアホウ甲子園,
藤村 球三（ふじむら きゅうぞう）,男どアホウ甲子園,
鬼頭 哲（きとう てつ）,男どアホウ甲子園,
早乙女 静（さおとめ しずか）,男どアホウ甲子園,
丹波 左文字（たんば さもんじ）,男どアホウ甲子園,
神島 竜矢（かみしま りゅうや）,男どアホウ甲子園,
結城 翼（ゆうき つばさ）,男どアホウ甲子園,
大熊 牛吉（おおくま うしきち）,男どアホウ甲子園,
千曲 ちあき（ちくま ちあき）,男どアホウ甲子園,
松葉 月夫（まつば つきお）,男どアホウ甲子園,
知覧 太郎（ちらん たろう）,男どアホウ甲子園,
ジャック 時田（ジャック ときた）,男どアホウ甲子園,
松下 講平（まつした こうへい）,男どアホウ甲子園,
大山 風太郎（おおやま ふうたろう）,男どアホウ甲子園,
福本（ふくもと）,男どアホウ甲子園,
長井 高松（ながい たかまつ）,男どアホウ甲子園,
日の本 一（ひのもと はじめ）、国尾 守（くにお まもる）,男どアホウ甲子園,
理事長,男どアホウ甲子園,
日の本 政治（ひのもと まさはる）,男どアホウ甲子園,
野呂間 鹿之助（のろま しかのすけ）,男どアホウ甲子園,
