キャラクター,タイトル,
ガチャ,恐竜冒険記ジュラトリッパー,
ダンマリ,恐竜冒険記ジュラトリッパー,
ドジ,恐竜冒険記ジュラトリッパー,
モジ,恐竜冒険記ジュラトリッパー,
ザンス,恐竜冒険記ジュラトリッパー,
モサール,恐竜冒険記ジュラトリッパー,
マニュア,恐竜冒険記ジュラトリッパー,
アリハリス国王,恐竜冒険記ジュラトリッパー,
市長,恐竜冒険記ジュラトリッパー,
バッキー,恐竜冒険記ジュラトリッパー,
ジョバンニ,恐竜冒険記ジュラトリッパー,
アリス,恐竜冒険記ジュラトリッパー,
ブルータス,恐竜冒険記ジュラトリッパー,
シーザー,恐竜冒険記ジュラトリッパー,
ミント,恐竜冒険記ジュラトリッパー,
カグラ,恐竜冒険記ジュラトリッパー,
ブッチャ,恐竜冒険記ジュラトリッパー,
ブソン,恐竜冒険記ジュラトリッパー,
ヤプシ,恐竜冒険記ジュラトリッパー,
テレス,恐竜冒険記ジュラトリッパー,
イソローク,恐竜冒険記ジュラトリッパー,
ダ・ポンタ,恐竜冒険記ジュラトリッパー,
アジャリ,恐竜冒険記ジュラトリッパー,
ジュエル,恐竜冒険記ジュラトリッパー,
エチーゴ,恐竜冒険記ジュラトリッパー,
マルチナ,恐竜冒険記ジュラトリッパー,
ダイカーン,恐竜冒険記ジュラトリッパー,
ブライ,恐竜冒険記ジュラトリッパー,
アスカ,恐竜冒険記ジュラトリッパー,
アトス,恐竜冒険記ジュラトリッパー,
美沙 / 萌,恐竜惑星,6
レイ,恐竜惑星,
努,恐竜惑星,
アッケラ缶,恐竜惑星,
ドン・ジー・ロン,恐竜惑星,
フィラ・クルル・フェリロ,恐竜惑星,
ファルン・ニー・ファルン,恐竜惑星,
ピラル・キラ・ピロム,恐竜惑星,
ナオー,恐竜惑星,
シル・カシム・シル,恐竜惑星,
シロク・カシム・シル,恐竜惑星,
カーン・トゥハ・カーク,恐竜惑星,
春の最初の満月の夜に生まれた最初の息子,恐竜惑星,
ラプター,恐竜惑星,
ヴェログ,恐竜惑星,
女科学者,恐竜惑星,
雪深き冬に生まれ白き破滅を超越する強き娘,恐竜惑星,
第一疾走者,恐竜惑星,
恐竜博士,恐竜惑星,
バーチャル大陸,恐竜惑星,
星飛雄馬（ほし ひゅうま）,巨人の星,6
星一徹（ほし いってつ）,巨人の星,
星明子（ほし あきこ）,巨人の星,
伴宙太（ばん ちゅうた）,巨人の星,
花形満（はながた みつる）,巨人の星,
左門豊作（さもん ほうさく）,巨人の星,
アームストロング・オズマ,巨人の星,
速水譲次（はやみ じょうじ）,巨人の星,
牧場春彦（まきば はるひこ）,巨人の星,
日高美奈（ひだか みな）,巨人の星,
京子（きょうこ）,巨人の星,
オーロラ3人娘,巨人の星,
星飛雄馬（ほし ひゅうま）,新巨人の星,6
星一徹（ほし いってつ）,新巨人の星,
星明子（ほし あきこ）,新巨人の星,
伴宙太（ばん ちゅうた）,新巨人の星,
花形満（はながた みつる）,新巨人の星,
左門豊作（さもん ほうさく）,新巨人の星,
アームストロング・オズマ,新巨人の星,
速水譲次（はやみ じょうじ）,新巨人の星,
牧場春彦（まきば はるひこ）,新巨人の星,
日高美奈（ひだか みな）,新巨人の星,
京子（きょうこ）,新巨人の星,
久松保夫,キリンあしたのカレンダー,6
近石真介,キリンあしたのカレンダー,
栗葉子,キリンあしたのカレンダー,
キャッシー,キリンあしたのカレンダー,
三遊亭小遊三,キリンあしたのカレンダー,
小宮和枝,キリンあしたのカレンダー,
水島裕,キリンあしたのカレンダー,
横沢啓子,キリンあしたのカレンダー,
宇崎 瞳（うざき ひとみ）,キリングバイツ,6
野本裕也（のもと ゆうや）,キリングバイツ,
中西 獲座（なかにし えるざ）,キリングバイツ,
稲葉 初（いなば うい）,キリングバイツ,
戌井 純（いぬい ぴゅあ）,キリングバイツ,
ヌヌーピ,キリングバイツ,
尊 聖羅（ソン・セイラ[21]）　,キリングバイツ,
岡島 壱之助（おかじま いちのすけ）,キリングバイツ,
尊 正義（ソン・セイギ）,キリングバイツ,
毒島厳突（ぶすじま がんとつ）,キリングバイツ,
三門 陽湖（みつかど ようこ）,キリングバイツ,
三門 陽参（みつかど ようざん）,キリングバイツ,
谷 優牛（たに ゆうご）,キリングバイツ,
城戸 剛（きど たけし）,キリングバイツ,
ジェロム 本郷（ジェロム ほんごう）,キリングバイツ,
矢部 正太（やべ しょうた）,キリングバイツ,
増田 俊彦（ますだ としひこ）,キリングバイツ,
中西 大河（なかにし たいが）,キリングバイツ,
六条 香織（りくじょう かおり）,キリングバイツ,
品田 正信（しなだ まさのぶ）,キリングバイツ,
塚本 鮎美（つかもと あゆみ）,キリングバイツ,
田中 正（たなか ただし）,キリングバイツ,
岩崎 弥芯（いわさき やしん）,キリングバイツ,
角供 雅（すみとも みやび）,キリングバイツ,
椎名 竜次（しいな りゅうじ）,キリングバイツ,
大沼 電（おおぬま でん）,キリングバイツ,
風間 楓（かざま かえで）,キリングバイツ,
岸本 紅里（きしもと あかり）,キリングバイツ,
岸本 朱美（きしもと あけみ）,キリングバイツ,
横田 大（よこた まさる）,キリングバイツ,
祠堂 零一（しどう れいいち）,キリングバイツ,
柴山（しばやま）,キリングバイツ,
篠崎 舞（しのざき まい）,キリングバイツ,
黒居 佑（くろい たすく）,キリングバイツ,
護藤 ハイジ（ごとう ハイジ）,キリングバイツ,
宇崎 和（うざき のどか）,キリングバイツ,
灰渕 絵奈（はいぶち えな）,キリングバイツ,
凡崎 萌（はんざき もえ）,キリングバイツ,
有森 豪 （ありもり ごう）,キリングバイツ,
ランベルト 尾形 （ランベルト おがた）,キリングバイツ,
乃塒 押絵（のどぐろ おしえ）,キリングバイツ,
粗科 涼子（あらしな りょうこ）[26],キリングバイツ,
大神 陸（おおがみ りく）,キリングバイツ,
井川 千代松（いがわ ちよまつ）,キリングバイツ,
盛山（もりやま）,キリングバイツ,
北條（ほうじょう）,キリングバイツ,
流氓（りゅうまん）[27],キリングバイツ,
有森 智 （ありもり とも）,キリングバイツ,
椎名 咢（しいな あぎと）,キリングバイツ,
宇崎 暦（うざき こよみ）,キリングバイツ,
犬神 小夜,キリングバイツ,
鎧塚 万葉,キリングバイツ,
足羽 響,キリングバイツ,
黒夜 愛,キリングバイツ,
桜満 集（おうま しゅう）,ギルティクラウン,6
恙神 涯（つつがみ がい）,ギルティクラウン,
楪 いのり（ゆずりは いのり）,ギルティクラウン,
篠宮 綾瀬（しのみや あやせ）,ギルティクラウン,
ツグミ,ギルティクラウン,
四分儀（しぶんぎ）,ギルティクラウン,
月島 アルゴ（つきしま アルゴ）,ギルティクラウン,
大雲（おおぐも）,ギルティクラウン,
城戸 研二（きど けんじ）,ギルティクラウン,
梟（きょう）,ギルティクラウン,
倉知（くらち）,ギルティクラウン,
ふゅーねる,ギルティクラウン,
校条 祭（めんじょう はれ）,ギルティクラウン,
魂館 颯太（たまだて そうた）,ギルティクラウン,
寒川 谷尋（さむかわ やひろ）,ギルティクラウン,
草間 花音（くさま かのん）,ギルティクラウン,
供奉院 亞里沙（くほういん ありさ）,ギルティクラウン,
難波 大秀（なんば ひろひで）,ギルティクラウン,
数藤 隆臣（すどう たかおみ）,ギルティクラウン,
宝田 律（たからだ りつ）,ギルティクラウン,
縁川 雅火（へりかわ みやび）,ギルティクラウン,
ダリル・ヤン,ギルティクラウン,
茎道 修一郎（けいどう しゅういちろう）,ギルティクラウン,
ヤン,ギルティクラウン,
グエン,ギルティクラウン,
嘘界＝ヴァルツ・誠（せがい＝ヴァルツ・まこと）,ギルティクラウン,
桜満 春夏（おうま はるか）,ギルティクラウン,
ダン・イーグルマン,ギルティクラウン,
アンドレイ・ローワン,ギルティクラウン,
桜満 真名（おうま まな）,ギルティクラウン,
ユウ,ギルティクラウン,
桜満 玄周（おうま くろす）,ギルティクラウン,
寒川 潤（さむかわ じゅん）,ギルティクラウン,
過剰摂取（オーバードーズ）,ギルティクラウン,
未処理（アントリート）,ギルティクラウン,
スクルージ,ギルティクラウン,
キャロル,ギルティクラウン,
パスト,ギルティクラウン,
プレゼント,ギルティクラウン,
イェット・トゥー・カム,ギルティクラウン,
ドルード,ギルティクラウン,
折部 やすな（おりべ やすな）,キルミーベイベー,
ソーニャ,キルミーベイベー,
呉織 あぎり（ごしき あぎり）,キルミーベイベー,
没キャラ（ぼつキャラ）,キルミーベイベー,
敵対組織の刺客たち,キルミーベイベー,
ヒットマン,キルミーベイベー,
偽やすな,キルミーベイベー,
偽あぎり,キルミーベイベー,
ザ・ツチノコ,キルミーベイベー,
爆弾を仕掛けた刺客,キルミーベイベー,
デスコタツ,キルミーベイベー,
デビルオクトパス,キルミーベイベー,
ファントム・ガス,キルミーベイベー,
人形使い,キルミーベイベー,
コブラキング,キルミーベイベー,
ヘヴィーメタルスネーク,キルミーベイベー,
エトセトラボーイ&エトセトラガール,キルミーベイベー,
纏 流子（まとい りゅうこ）,キルラキル,6
鮮血（せんけつ）,キルラキル,
鬼龍院 皐月（きりゅういん さつき）,キルラキル,
純潔（じゅんけつ）,キルラキル,
旋風斬奸（せんぷうざんかん）,キルラキル,
満艦飾 マコ（まんかんしょく マコ）,キルラキル,
蟇郡 苛（がまごおり いら）,キルラキル,
猿投山 渦（さなげやま うず）,キルラキル,
犬牟田 宝火（いぬむた ほうか）,キルラキル,
蛇崩 乃音（じゃくずれ ののん）,キルラキル,
伊織 糸郎（いおり しろう）,キルラキル,
袋田 隆治（ふくろだ たかはる）,キルラキル,
函館 臣子（はこだて おみこ）,キルラキル,
大暮 麻衣子（おおぐれ まいこ）,キルラキル,
矢車 草之助（やぐるま くさのすけ）,キルラキル,
蟒 草田男（うわばみ くさたお）,キルラキル,
生物部部長,キルラキル,
落語部三名人,キルラキル,
百人一首部百人衆,キルラキル,
ジャック 内藤（ジャック ないとう）,キルラキル,
陽炎 陰三郎（かげろう かげさぶろう）,キルラキル,
渡 益代（わたり ますよ）,キルラキル,
御倉浜 舞夢（おくらはま まいむ）,キルラキル,
陶器三兄弟（とうきさんきょうだい）,キルラキル,
河豚原 愛善坊[注 32]（ふぐはら あいぜんぼう）,キルラキル,
追手 タタム（おって タタム）,キルラキル,
轟 輌輔（とどろき りょうすけ）,キルラキル,
鈴木（すずき）,キルラキル,
凡田（ぼんだ）,キルラキル,
美木杉 愛九郎（みきすぎ あいくろう）,キルラキル,
黄長瀬 紬（きながせ つむぐ）,キルラキル,
黄長瀬 絹江（きながせ きぬえ）,キルラキル,
宝多 金男（たからだ かねお）,キルラキル,
大林 九二（おおばやし きゅうじ）,キルラキル,
桜宮 健太[注 34]（さくらみや けんた）,キルラキル,
玄武 太郎（げんぶ たろう）,キルラキル,
朱雀 二郎（すざく じろう）,キルラキル,
青龍 三郎（せいりゅう さぶろう）,キルラキル,
白虎 四郎（びゃっこ しろう）,キルラキル,
満艦飾 薔薇蔵（まんかんしょく ばらぞう）,キルラキル,
満艦飾 好代（まんかんしょく すくよ）,キルラキル,
満艦飾 又郎（まんかんしょく またろう）,キルラキル,
ガッツ,キルラキル,
纏 一身（まとい いっしん） / 鬼龍院 装一郎[注 40]（きりゅういん そういちろう）,キルラキル,
鬼龍院 羅暁（きりゅういん らぎょう）,キルラキル,
神羅纐纈（しんらこうけつ）,キルラキル,
鬼龍院 装一郎（きりゅういん そういちろう）[20],キルラキル,
揃 三蔵（そろい みつぞう）,キルラキル,
黒井戸 滝司[注 41]（くろいど たきじ）,キルラキル,
針目 縫（はりめ ぬい）,キルラキル,
鳳凰丸 礼（ほうおうまる れい）,キルラキル,
チョロマ、パクリ、ギッタ,キルラキル,
北条（ほうじょう）,キルラキル,
今川（いまがわ）,キルラキル,
トキト・アイザワ,銀色のオリンシス,6
テア,銀色のオリンシス,
セレナ,銀色のオリンシス,
ミスズ,銀色のオリンシス,
ヨウスケ,銀色のオリンシス,
ジン,銀色のオリンシス,
アイリ,銀色のオリンシス,
ブライアン,銀色のオリンシス,
執政官アル,銀色のオリンシス,
ボルフ,銀色のオリンシス,
ダラス,銀色のオリンシス,
ドミニク,銀色のオリンシス,
シュンノスケ,銀色のオリンシス,
トーマス,銀色のオリンシス,
ズィルバーオリンシス,銀色のオリンシス,
ズィルバーオリンシス・ヌル,銀色のオリンシス,
ズィルバーオリンシス・アインス,銀色のオリンシス,
ズィルバーオリンシス・ツヴァイ,銀色のオリンシス,
シュヴァルツ,銀色のオリンシス,
ゴルトオリンシス,銀色のオリンシス,
ガーデナー,銀色のオリンシス,
クロウラー,銀色のオリンシス,
YF-21,銀色のオリンシス,
オリンシス現象,銀色のオリンシス,
オリンシスシェル,銀色のオリンシス,
空への扉,銀色のオリンシス,
金の塔,銀色のオリンシス,
アーティ,銀色のオリンシス,
相沢航一（あいざわ こういち）,銀色のオリンシス,
春日みずほ（かすが みずほ）,銀色のオリンシス,
ツバル・ローラン,銀色のオリンシス,
レン・F・ハート,銀色のオリンシス,
セーラ・ケルビン,銀色のオリンシス,
チェルシー,銀色のオリンシス,
ダック,銀色のオリンシス,
ロナ・クリスト,銀色のオリンシス,
リエセラ,銀色のオリンシス,
セダ・クリスト,銀色のオリンシス,
ルーエ・クリスト,銀色のオリンシス,
ニウス・クリスト,銀色のオリンシス,
第五代目ラー・クリスト（大司教）,銀色のオリンシス,
アリシア,銀色のオリンシス,
リューウィン,銀色のオリンシス,
相沢一孝（あいざわ かずたか）,銀色のオリンシス,
大宮 忍（おおみや しのぶ）,きんいろモザイク,6
アリス・カータレット,きんいろモザイク,
小路 綾（こみち あや）,きんいろモザイク,
猪熊 陽子（いのくま ようこ）,きんいろモザイク,
九条 カレン（九条 可憐[77] / くじょう かれん）,きんいろモザイク,
烏丸 さくら（からすま さくら）,きんいろモザイク,
久世橋 朱里（くぜはし あかり）[84],きんいろモザイク,
松原 穂乃花（まつばら ほのか）,きんいろモザイク,
日暮 香奈（ひぐらし かな）,きんいろモザイク,
大宮 勇（おおみや いさみ）,きんいろモザイク,
忍の母,きんいろモザイク,
アリスの母,きんいろモザイク,
アリスの父,きんいろモザイク,
ポピー,きんいろモザイク,
カレンの母[注 19],きんいろモザイク,
カレンの父,きんいろモザイク,
亀,きんいろモザイク,
猪熊 空太（いのくま こうた）,きんいろモザイク,
猪熊 美月（いのくま みつき）,きんいろモザイク,
陽子の母,きんいろモザイク,
綾の母[注 20],きんいろモザイク,
白川 湊（しらかわ みなと）[95],きんいろモザイク,
松木（まつき）,きんいろモザイク,
大宮 忍（おおみや しのぶ）,ハロー!!きんいろモザイク,6
アリス・カータレット,ハロー!!きんいろモザイク,
小路 綾（こみち あや）,ハロー!!きんいろモザイク,
猪熊 陽子（いのくま ようこ）,ハロー!!きんいろモザイク,
九条 カレン（九条 可憐[77] / くじょう かれん）,ハロー!!きんいろモザイク,
烏丸 さくら（からすま さくら）,ハロー!!きんいろモザイク,
久世橋 朱里（くぜはし あかり）[84],ハロー!!きんいろモザイク,
松原 穂乃花（まつばら ほのか）,ハロー!!きんいろモザイク,
日暮 香奈（ひぐらし かな）,ハロー!!きんいろモザイク,
大宮 勇（おおみや いさみ）,ハロー!!きんいろモザイク,
忍の母,ハロー!!きんいろモザイク,
アリスの母,ハロー!!きんいろモザイク,
アリスの父,ハロー!!きんいろモザイク,
ポピー,ハロー!!きんいろモザイク,
カレンの母[注 19],ハロー!!きんいろモザイク,
カレンの父,ハロー!!きんいろモザイク,
亀,ハロー!!きんいろモザイク,
猪熊 空太（いのくま こうた）,ハロー!!きんいろモザイク,
猪熊 美月（いのくま みつき）,ハロー!!きんいろモザイク,
陽子の母,ハロー!!きんいろモザイク,
綾の母[注 20],ハロー!!きんいろモザイク,
白川 湊（しらかわ みなと）[95],ハロー!!きんいろモザイク,
松木（まつき）,ハロー!!きんいろモザイク,
ブルース・カール・バーンステイン / I・C・ブルース,銀河疾風サスライガー,6
ロック・アンロック / 抜きうちロック,銀河疾風サスライガー,
ビート・マッケンジー / おとぼけビート,銀河疾風サスライガー,
バーディ・ショウ / 気まぐれバーディ,銀河疾風サスライガー,
D・D・リッチマン,銀河疾風サスライガー,
ジミー見城（ジミー けんじょう）,銀河疾風サスライガー,
スージー張（スージー チャン）,銀河疾風サスライガー,
ブラディ・ゴッド,銀河疾風サスライガー,
フルザ・ゲルナー,銀河疾風サスライガー,
カーメン25世,銀河疾風サスライガー,
オーガン警部,銀河疾風サスライガー,
ジョアンナ・カーライル,銀河疾風サスライガー,
プチロッジ,銀河疾風サスライガー,
ビンセント・ショウ,銀河疾風サスライガー,
サスライガー,銀河疾風サスライガー,
シンジケート,銀河疾風サスライガー,
竜我雷（りゅうが・らい）,銀河戦国群雄伝ライ,
紫紋（しもん）,銀河戦国群雄伝ライ,6
麗羅（れいら）,銀河戦国群雄伝ライ,
楊尚香（ようしょうか）,銀河戦国群雄伝ライ,
綺羅（きら）,銀河戦国群雄伝ライ,
梵天丸（ぼんてんまる）,銀河戦国群雄伝ライ,
松寿丸（しょうじゅまる）,銀河戦国群雄伝ライ,
蘭々（らんらん）,銀河戦国群雄伝ライ,
梨扇（りせん）,銀河戦国群雄伝ライ,
大覚屋師真（だいがくやししん）,銀河戦国群雄伝ライ,
林則嘉子明（りんそくかしめい）,銀河戦国群雄伝ライ,
如晦（じょかい）,銀河戦国群雄伝ライ,
華玉（かぎょく）,銀河戦国群雄伝ライ,
雲海入道（うんかいにゅうどう）,銀河戦国群雄伝ライ,
太助（たすけ）,銀河戦国群雄伝ライ,
孟閣（もうかく）,銀河戦国群雄伝ライ,
鐘士元（しょうしげん）,銀河戦国群雄伝ライ,
姚文（ようぶん）,銀河戦国群雄伝ライ,
王権（おうけん）、楊平（ようへい）、劉徳（りゅうとく）、李福（りふく）、大禅（たいぜん）,銀河戦国群雄伝ライ,
武尊（ぶそん）、備中（びちゅう）,銀河戦国群雄伝ライ,
装民（そうみん）,銀河戦国群雄伝ライ,
項焉（こうえん）,銀河戦国群雄伝ライ,
項武（こうぶ）,銀河戦国群雄伝ライ,
装伯（そうはく）,銀河戦国群雄伝ライ,
孟起（もうき）,銀河戦国群雄伝ライ,
鐘才（しょうさい）,銀河戦国群雄伝ライ,
陳群（ちんぐん）,銀河戦国群雄伝ライ,
秦公旦（しんこうたん）,銀河戦国群雄伝ライ,
宋忠（そうちゅう）,銀河戦国群雄伝ライ,
張騫（ちょうさい）,銀河戦国群雄伝ライ,
三楽斎馬防（さんらくさいばぼう）,銀河戦国群雄伝ライ,
鄭衆（ていしゅう）,銀河戦国群雄伝ライ,
晏石（あんせき）,銀河戦国群雄伝ライ,
傅格（ふかく）,銀河戦国群雄伝ライ,
公叔文遠（こうしゅくぶんえん）,銀河戦国群雄伝ライ,
王福来（おうふくらい）,銀河戦国群雄伝ライ,
大覚屋英真（だいがくやえいしん）,銀河戦国群雄伝ライ,
神楽（かぐら）,銀河戦国群雄伝ライ,
比紀弾正（ひきだんじょう）,銀河戦国群雄伝ライ,
元璋（げんしょう）,銀河戦国群雄伝ライ,
李張（りちょう）,銀河戦国群雄伝ライ,
呂斎（りょさい）,銀河戦国群雄伝ライ,
鳳鳴（ほうめい）,銀河戦国群雄伝ライ,
玄偉（げんい）,銀河戦国群雄伝ライ,
狼刃（ろうは）,銀河戦国群雄伝ライ,
蒲生（がもう）,銀河戦国群雄伝ライ,
僧関（そうかん）,銀河戦国群雄伝ライ,
興起（こうき）,銀河戦国群雄伝ライ,
周韓（しゅうかん）,銀河戦国群雄伝ライ,
張伏（ちょうふく）,銀河戦国群雄伝ライ,
張州（ちょうしゅう）,銀河戦国群雄伝ライ,
翔鶴、瑞鶴（しょうかく、ずいかく）,銀河戦国群雄伝ライ,
朱金将（しゅきんしょう）,銀河戦国群雄伝ライ,
大覚屋曹真（だいがくやそうしん）,銀河戦国群雄伝ライ,
王威（おうい）,銀河戦国群雄伝ライ,
楊華（ようか）,銀河戦国群雄伝ライ,
骸羅（がいら）,銀河戦国群雄伝ライ,
骸山（がいざん）,銀河戦国群雄伝ライ,
骸延（がいえん）,銀河戦国群雄伝ライ,
馬元宇（ばげんう）,銀河戦国群雄伝ライ,
呂公（りょこう）,銀河戦国群雄伝ライ,
武倒国（ぶとうこく）,銀河戦国群雄伝ライ,
陳承（ちんしょう）,銀河戦国群雄伝ライ,
西豹（さいひょう）,銀河戦国群雄伝ライ,
白鬼（はくき）,銀河戦国群雄伝ライ,
王政（おうせい）,銀河戦国群雄伝ライ,
亮厳格（りょうげんかく）,銀河戦国群雄伝ライ,
武庸（ぶよう）,銀河戦国群雄伝ライ,
魏相如（ぎしょうじょ）,銀河戦国群雄伝ライ,
光輝帝（こうきてい）,銀河戦国群雄伝ライ,
阿曹主禅（あそうしゅぜん）,銀河戦国群雄伝ライ,
三条（さんじょう）,銀河戦国群雄伝ライ,
法権（ほうけん）,銀河戦国群雄伝ライ,
羅候（らこう）,銀河戦国群雄伝ライ,
羅鶴（らかく）,銀河戦国群雄伝ライ,
邑峻（ゆうしゅん）,銀河戦国群雄伝ライ,
羅候の子ども達,銀河戦国群雄伝ライ,
羅真義（らしんぎ）,銀河戦国群雄伝ライ,
羅幕赦（らばくしゃ）,銀河戦国群雄伝ライ,
姜子昌（きょうししょう）,銀河戦国群雄伝ライ,
兗興（えんこう）,銀河戦国群雄伝ライ,
蹄庖（ていほう）,銀河戦国群雄伝ライ,
夏侯獣（かこうじゅう）,銀河戦国群雄伝ライ,
夏侯才（かこうさい）,銀河戦国群雄伝ライ,
単于（ぜんう）,銀河戦国群雄伝ライ,
胡雷（こらい）,銀河戦国群雄伝ライ,
牛魔王（ぎゅうまおう）,銀河戦国群雄伝ライ,
濮陽骨（ぼくようこつ）,銀河戦国群雄伝ライ,
呂朱（りょしゅ）,銀河戦国群雄伝ライ,
火徳星（かとくせい）,銀河戦国群雄伝ライ,
牙双邪（がそうじゃ）,銀河戦国群雄伝ライ,
金角（きんかく）,銀河戦国群雄伝ライ,
銀角（ぎんかく）,銀河戦国群雄伝ライ,
座仲淹（ざちゅうえん）,銀河戦国群雄伝ライ,
陵何（りょうか）,銀河戦国群雄伝ライ,
龍緒（りゅうしょ）,銀河戦国群雄伝ライ,
龍箇（りゅうか）,銀河戦国群雄伝ライ,
麟（りん）,銀河戦国群雄伝ライ,
魚鳥木（ぎょちょうもく）,銀河戦国群雄伝ライ,
大公老（たいこうろう）,銀河戦国群雄伝ライ,
琥瑛罵洲（くえいばす）,銀河戦国群雄伝ライ,
杵臼（しょきゅう）,銀河戦国群雄伝ライ,
杵如（しょじょ）,銀河戦国群雄伝ライ,
慶克（けいき）,銀河戦国群雄伝ライ,
勃鞮（ぼってい）,銀河戦国群雄伝ライ,
夏侯牙（かこうが）,銀河戦国群雄伝ライ,
黄獅（こうし）、魔昂（まこう）、四木金星（よんもくきんせい）,銀河戦国群雄伝ライ,
独眼竜正宗（どくがんりゅうまさむね）,銀河戦国群雄伝ライ,
飛竜（ひりゅう）,銀河戦国群雄伝ライ,
虎丸（とらまる）,銀河戦国群雄伝ライ,
儒李（じゅり）,銀河戦国群雄伝ライ,
武尊（ぶそん）,銀河戦国群雄伝ライ,
王華（おうか）,銀河戦国群雄伝ライ,
丁儀（ていぎ）,銀河戦国群雄伝ライ,
斉遠（せいえん）,銀河戦国群雄伝ライ,
座楽、修理（ざらく　しゅうり）,銀河戦国群雄伝ライ,
峰索（ほうさく）,銀河戦国群雄伝ライ,
浪平（ろうへい）,銀河戦国群雄伝ライ,
天詳（てんしょう）,銀河戦国群雄伝ライ,
趙晋（ちょうふ）,銀河戦国群雄伝ライ,
紅孩士（こうがいし）,銀河戦国群雄伝ライ,
彩姫（あやひめ）,銀河戦国群雄伝ライ,
扶華（ふか）,銀河戦国群雄伝ライ,
雷神（らいじん）,銀河戦国群雄伝ライ,
座苞（ざほう）,銀河戦国群雄伝ライ,
剛志（ごうし）,銀河戦国群雄伝ライ,
曹州（そうしゅう）,銀河戦国群雄伝ライ,
秦罵（しんば）,銀河戦国群雄伝ライ,
秦起（しんき）,銀河戦国群雄伝ライ,
秦宮括（しんていかつ）,銀河戦国群雄伝ライ,
秦壮架（しんそうか）,銀河戦国群雄伝ライ,
秦横車（しんおうしゃ）,銀河戦国群雄伝ライ,
西羌皇太后（せいきょうこうたいごう）,銀河戦国群雄伝ライ,
万殷寂（ばんいんじゃく）,銀河戦国群雄伝ライ,
ジャムカ,銀河戦国群雄伝ライ,
ヤハイラ,銀河戦国群雄伝ライ,
イノ,銀河戦国群雄伝ライ,
ダカン,銀河戦国群雄伝ライ,
金兜魔王（きんかんまおう）,銀河戦国群雄伝ライ,
木戸丈太郎（きど じょうたろう） / ブラスター・キッド,銀河旋風ブライガー,6
マチコ・ヴァレンシア / エンジェルお町,銀河旋風ブライガー,
スティーブン・ボウィー / 飛ばし屋ボウィー,銀河旋風ブライガー,
アイザック・ゴドノフ / かみそりアイザック,銀河旋風ブライガー,
パンチョ・ポンチョ,銀河旋風ブライガー,
メイ・リン・ホー,銀河旋風ブライガー,
シン・リン・ホー,銀河旋風ブライガー,
ポヨン,銀河旋風ブライガー,
マカローネ・スパゲチーノ,銀河旋風ブライガー,
グラターノ,銀河旋風ブライガー,
カーメン・カーメン,銀河旋風ブライガー,
ラスプーチン,銀河旋風ブライガー,
アレクサンドル・マルトフ,銀河旋風ブライガー,
ドク・エドモン,銀河旋風ブライガー,
大アトゥーム神,銀河旋風ブライガー,
有紀 学（ゆうき まなぶ）,銀河鉄道物語,6
シュワンヘルト・バルジ,銀河鉄道物語,
ルイ・フォート・ドレイク,銀河鉄道物語,
デイビッド・ヤング,銀河鉄道物語,
ユキ,銀河鉄道物語,
キリアン・ブラック,銀河鉄道物語,
有紀 渉（ゆうき わたる）,銀河鉄道物語,
オーウェン,銀河鉄道物語,
ブルース・J・スピード,銀河鉄道物語,
チャーリー、ドリス,銀河鉄道物語,
ジュリア・F・レインハート,銀河鉄道物語,
パーシィ・シェリー,銀河鉄道物語,
マギー・レッドフォード,銀河鉄道物語,
末浦 愛,銀河鉄道物語,
村瀬 龍作（むらせ りゅうさく）,銀河鉄道物語,
エドウィン・シルバー,銀河鉄道物語,
ホセ・アントニオ・バルディビア,銀河鉄道物語,
モーリッツ・シュナイダー,銀河鉄道物語,
ガイ・ローレンス,銀河鉄道物語,
ジャン・ピエール,銀河鉄道物語,
キム・R・ナイトガイ,銀河鉄道物語,
コーリー・レイシード,銀河鉄道物語,
湧田 登（わきた のぼる）,銀河鉄道物語,
リィナ・シュミット,銀河鉄道物語,
アリス・シュミット,銀河鉄道物語,
ローラ・シュミット,銀河鉄道物語,
北 真二（きた しんじ）,銀河鉄道物語,
バルトロメウ・エルゲラ,銀河鉄道物語,
フレデリック・ヨハンソン,銀河鉄道物語,
有紀 護（ゆうき まもる）,銀河鉄道物語,
レイラ・ディスティニー・シュラ,銀河鉄道物語,
南雲 相一郎,銀河鉄道物語,
藤堂 平吾郎,銀河鉄道物語,
ブラッド、フランツ、ケイト、ミキ、サヤカ,銀河鉄道物語,
ホイットマン,銀河鉄道物語,
暁 太郎,銀河鉄道物語,
近藤 広史,銀河鉄道物語,
イワノフ・レオニドヴィチ・ベリチュコフ,銀河鉄道物語,
フーバー,銀河鉄道物語,
ハイデル・デマルーク,銀河鉄道物語,
カタリナ・シェリル,銀河鉄道物語,
村瀬,銀河鉄道物語,
村瀬 ちよ,銀河鉄道物語,
フレル,銀河鉄道物語,
トラ、シロボタ,銀河鉄道物語,
有紀 カンナ（ゆうき カンナ）,銀河鉄道物語,
秀太郎（犬）,銀河鉄道物語,
有紀 螢（ゆうき けい）,銀河鉄道物語,
温井 絹子（ぬくい きぬこ）,銀河鉄道物語,
栢杜 ショウ（かやもり ショウ）,銀河鉄道物語,
昴（すばる）,銀河鉄道物語,
ファーレン・フォート・ドレイク大統領,銀河鉄道物語,
