キャラクター,タイトル,
ドラム・ボシュレム,宇宙戦艦ヤマト2199,
ドーテム・ゲルヒン,宇宙戦艦ヤマト2199,
ゼニス・ダッハ,宇宙戦艦ヤマト2199,
ガリス・ノロップ,宇宙戦艦ヤマト2199,
リベル・ドロッペ,宇宙戦艦ヤマト2199,
ローレン・バレル,宇宙戦艦ヤマト2199,
クラウス・キーマン,宇宙戦艦ヤマト2199,
ガデル・タラン,宇宙戦艦ヤマト2199,
ミレーネル・リンケ[注 47],宇宙戦艦ヤマト2199,
ネルン・キーリング,宇宙戦艦ヤマト2199,
ダール・ヒステンバーガー,宇宙戦艦ヤマト2199,
ネレディア・リッケ,宇宙戦艦ヤマト2199,
メリア・リッケ,宇宙戦艦ヤマト2199,
ルッツ・カーゼット,宇宙戦艦ヤマト2199,
グレムト・ゲール,宇宙戦艦ヤマト2199,
イデル・モンク,宇宙戦艦ヤマト2199,
カウルス・ヘルダー,宇宙戦艦ヤマト2199,
ヴォルフ・フラーケン,宇宙戦艦ヤマト2199,
ゴル・ハイニ,宇宙戦艦ヤマト2199,
ボルト・グラン,宇宙戦艦ヤマト2199,
バンス・ボーヘン,宇宙戦艦ヤマト2199,
ヤルン・ベルン,宇宙戦艦ヤマト2199,
ヨルト・メッツェ,宇宙戦艦ヤマト2199,
ラウス・キール,宇宙戦艦ヤマト2199,
ヨーヘン・ガイスト,宇宙戦艦ヤマト2199,
ヤーブ・スケルジ,宇宙戦艦ヤマト2199,
エルク・ドメル,宇宙戦艦ヤマト2199,
ヴェム・ハイデルン,宇宙戦艦ヤマト2199,
フォムト・バーガー,宇宙戦艦ヤマト2199,
カリス・クライツェ,宇宙戦艦ヤマト2199,
ライル・ゲットー,宇宙戦艦ヤマト2199,
ドーラ・バレク,宇宙戦艦ヤマト2199,
モルド・ヴォック,宇宙戦艦ヤマト2199,
ルタン・ベスター,宇宙戦艦ヤマト2199,
ボラン・リッター,宇宙戦艦ヤマト2199,
ヴァンス・バーレン,宇宙戦艦ヤマト2199,
クリム・メルヒ,宇宙戦艦ヤマト2199,
ミルト・エヴァンス,宇宙戦艦ヤマト2199,
ヴァルケ・シュルツ,宇宙戦艦ヤマト2199,
ゲルフ・ガンツ,宇宙戦艦ヤマト2199,
ヴォル・ヤレトラー,宇宙戦艦ヤマト2199,
サレルヤ・ラーレタ,宇宙戦艦ヤマト2199,
ヴァルス・ラング,宇宙戦艦ヤマト2199,
ノラン・オシェット,宇宙戦艦ヤマト2199,
ゲルト・ベルガー,宇宙戦艦ヤマト2199,
バルシュ・メック,宇宙戦艦ヤマト2199,
ベリス・ライチェ,宇宙戦艦ヤマト2199,
ヘルム・ゼーリック,宇宙戦艦ヤマト2199,
バシブ・バンデベル,宇宙戦艦ヤマト2199,
マイゼル・ドラム,宇宙戦艦ヤマト2199,
ガル・ディッツ,宇宙戦艦ヤマト2199,
メルダ・ディッツ,宇宙戦艦ヤマト2199,
オルト・ドルメン,宇宙戦艦ヤマト2199,
ランス・ラーキン,宇宙戦艦ヤマト2199,
デバルゾ・ボーゼン,宇宙戦艦ヤマト2199,
ニーゲル・ルバッカ,宇宙戦艦ヤマト2199,
エリーサ・ドメル,宇宙戦艦ヤマト2199,
花束の少女[234],宇宙戦艦ヤマト2199,
墓地の少年,宇宙戦艦ヤマト2199,
ヒルデ・シュルツ,宇宙戦艦ヤマト2199,
オルタ,宇宙戦艦ヤマト2199,
エーリク・ヴァム・デスラー,宇宙戦艦ヤマト2199,
マティウス・デスラー,宇宙戦艦ヤマト2199,
アデルシア・デスラー,宇宙戦艦ヤマト2199,
エリザ・デスラー,宇宙戦艦ヤマト2199,
ランハルト・デスラー,宇宙戦艦ヤマト2199,
ズォーダー,宇宙戦艦ヤマト2199,
シファル・サーベラー,宇宙戦艦ヤマト2199,
ゲーニッツ,宇宙戦艦ヤマト2199,
ラーゼラー,宇宙戦艦ヤマト2199,
ガイレーン,宇宙戦艦ヤマト2199,
バルゼー,宇宙戦艦ヤマト2199,
メーザー,宇宙戦艦ヤマト2199,
コズモダート,宇宙戦艦ヤマト2199,
ゴーランド,宇宙戦艦ヤマト2199,
ノル,宇宙戦艦ヤマト2199,
ザンツ・ザバイバル,宇宙戦艦ヤマト2199,
ゴラン・ダガーム,宇宙戦艦ヤマト2199,
ボドム・メイス,宇宙戦艦ヤマト2199,
イスラ・パラカス,宇宙戦艦ヤマト2199,
キチェ・トールギン,宇宙戦艦ヤマト2199,
ミル,宇宙戦艦ヤマト2199,
ミーゼラ・セレステラ,宇宙戦艦ヤマト2199,
ミレーネル・リンケ,宇宙戦艦ヤマト2199,
レーレライ・レール,宇宙戦艦ヤマト2199,
マスさん,宇宙戦艦ヤマト2199,
ダス・ルーゲンス,宇宙戦艦ヤマト2199,
トッピー,宇宙船サジタリウス,2
ラナ,宇宙船サジタリウス,
ジラフ,宇宙船サジタリウス,
シビップ,宇宙船サジタリウス,
アン教授,宇宙船サジタリウス,
ピート,宇宙船サジタリウス,
リブ,宇宙船サジタリウス,
フェロー,宇宙船サジタリウス,
ナラ,宇宙船サジタリウス,
トラ,宇宙船サジタリウス,
タラ,宇宙船サジタリウス,
ルナ,宇宙船サジタリウス,
ララ,宇宙船サジタリウス,
ナナ,宇宙船サジタリウス,
カリン,宇宙船サジタリウス,
社長,宇宙船サジタリウス,
マリン・レイガン,宇宙戦士バルディオス,2
ジェミー・星野,宇宙戦士バルディオス,
ジャック・オリバー,宇宙戦士バルディオス,
北斗 雷太,宇宙戦士バルディオス,
エラ・クィンシュタイン,宇宙戦士バルディオス,
月影 剛士,宇宙戦士バルディオス,
デビット・ウェイン,宇宙戦士バルディオス,
モーガン,宇宙戦士バルディオス,
スー・ハーマン,宇宙戦士バルディオス,
エミー・ラティン,宇宙戦士バルディオス,
アラン,宇宙戦士バルディオス,
エミリー,宇宙戦士バルディオス,
ロイ,宇宙戦士バルディオス,
ネルド,宇宙戦士バルディオス,
バード国王,宇宙戦士バルディオス,
ゼオ・ガットラー,宇宙戦士バルディオス,
ローザ・アフロディア,宇宙戦士バルディオス,
ネグロス,宇宙戦士バルディオス,
ガロ,宇宙戦士バルディオス,
ミラン,宇宙戦士バルディオス,
ラトピ,宇宙戦士バルディオス,
リスル,宇宙戦士バルディオス,
ラスカ,宇宙戦士バルディオス,
キャリン・フリック,宇宙戦士バルディオス,
ロマン,宇宙戦士バルディオス,
デグラス,宇宙戦士バルディオス,
レイガン博士,宇宙戦士バルディオス,
トリノミアス三世,宇宙戦士バルディオス,
リラン,宇宙戦士バルディオス,
カイザー,宇宙戦士バルディオス,
移民局長,宇宙戦士バルディオス,
冷凍局長,宇宙戦士バルディオス,
パルサーベル,宇宙戦士バルディオス,
亜空間ビーム（バルビーム）,宇宙戦士バルディオス,
サンダーフラッシュ,宇宙戦士バルディオス,
ショルダーキャノン,宇宙戦士バルディオス,
バルディミサイル,宇宙戦士バルディオス,
バルディクラスター,宇宙戦士バルディオス,
バルディカッター,宇宙戦士バルディオス,
サンダーフラッシュ・フルパワー,宇宙戦士バルディオス,
ベストリンガー,宇宙戦士バルディオス,
スリーディバルディ（3D-バルディ）,宇宙戦士バルディオス,
パルサーベル・ドリンギング,宇宙戦士バルディオス,
亜空間シャワー,宇宙戦士バルディオス,
バルディロイザー,宇宙戦士バルディオス,
バーストソーサー,宇宙戦士バルディオス,
クロスソーサー,宇宙戦士バルディオス,
レーザー・ボウガン,宇宙戦士バルディオス,
バルディガード,宇宙戦士バルディオス,
ブーメラン,宇宙戦士バルディオス,
ハンドカッター,宇宙戦士バルディオス,
トンファ,宇宙戦士バルディオス,
バルストリンガー,宇宙戦士バルディオス,
ヌンチャク,宇宙戦士バルディオス,
亜空間要塞（アルゴル）,宇宙戦士バルディオス,
空母（アルゴル）,宇宙戦士バルディオス,
透明円盤,宇宙戦士バルディオス,
アフロカー,宇宙戦士バルディオス,
スピリット・ガットラー,宇宙戦士バルディオス,
スピリット・ガットラーII,宇宙戦士バルディオス,
メガ・ドーザー（第5話）,宇宙戦士バルディオス,
モグサー（第6話）,宇宙戦士バルディオス,
可変要塞（第8話）,宇宙戦士バルディオス,
シルバーシャーク（第10話）,宇宙戦士バルディオス,
ベムラー（第11話）,宇宙戦士バルディオス,
ガニム（第13話）,宇宙戦士バルディオス,
名称不明の巨大メカ（第17話）,宇宙戦士バルディオス,
透明エイ（第19話）,宇宙戦士バルディオス,
スーパーバーン（第21話）,宇宙戦士バルディオス,
ブロリラー（第22話）,宇宙戦士バルディオス,
名称不明の巨大メカ（第23話）,宇宙戦士バルディオス,
ミラジャガー（第24話）,宇宙戦士バルディオス,
ガメバリウス（第26話）,宇宙戦士バルディオス,
アクーダイカン（第27話）,宇宙戦士バルディオス,
ジョラー（第30話）,宇宙戦士バルディオス,
ドルカ（第31話）,宇宙戦士バルディオス,
ガットキング（第35話）,宇宙戦士バルディオス,
ギャグレー（第37話）,宇宙戦士バルディオス,
補足,宇宙戦士バルディオス,
ソノラマ文庫（朝日ソノラマ）,宇宙戦士バルディオス,
コバルト文庫（集英社）,宇宙戦士バルディオス,
スーパーロボット大戦Z,宇宙戦士バルディオス,
第2次スーパーロボット大戦Z 破界篇 / 再世篇,宇宙戦士バルディオス,
スーパーロボット大戦X-Ω,宇宙戦士バルディオス,
壇 闘志也（だん としや）,宇宙大帝ゴッドシグマ,2
ジュリィ野口（ジュリィ のぐち）,宇宙大帝ゴッドシグマ,
吉良 謙作（きら けんさく）,宇宙大帝ゴッドシグマ,
風見博士（かざみはかせ）,宇宙大帝ゴッドシグマ,
春日 理恵（かすが りえ）,宇宙大帝ゴッドシグマ,
春日 翔太（かすが しょうた）,宇宙大帝ゴッドシグマ,
マルチーノ,宇宙大帝ゴッドシグマ,
ミナコ・マルチーノ,宇宙大帝ゴッドシグマ,
サチ,宇宙大帝ゴッドシグマ,
テラル総司令,宇宙大帝ゴッドシグマ,
リーツ司令,宇宙大帝ゴッドシグマ,
ジーラ,宇宙大帝ゴッドシグマ,
ガガーン,宇宙大帝ゴッドシグマ,
ダルトン,宇宙大帝ゴッドシグマ,
メサ,宇宙大帝ゴッドシグマ,
空雷王（くうらいおう）,宇宙大帝ゴッドシグマ,
南城二（みなみ じょうじ）,宇宙の騎士テッカマン,2
天地ひろみ（あまち ひろみ）,宇宙の騎士テッカマン,
アンドロー梅田,宇宙の騎士テッカマン,
ムータン,宇宙の騎士テッカマン,
天地宗蔵（あまち　そうぞう）,宇宙の騎士テッカマン,
南恒星（みなみ こうせい）,宇宙の騎士テッカマン,
クリング,宇宙の騎士テッカマン,
平（たいら）,宇宙の騎士テッカマン,
勝（まさる）,宇宙の騎士テッカマン,
宇宙帝王ドブライ,宇宙の騎士テッカマン,
ランボス,宇宙の騎士テッカマン,
ワルダスター兵士,宇宙の騎士テッカマン,
宇宙忍者,宇宙の騎士テッカマン,
ペガス,宇宙の騎士テッカマン,
ブルーアース号,宇宙の騎士テッカマン,
偽ペガス,宇宙の騎士テッカマン,
ガニラ,宇宙の騎士テッカマン,
シャンゲリラー,宇宙の騎士テッカマン,
D（ディー）ボウイ／相羽 タカヤ（あいば タカヤ）／テッカマンブレード,宇宙の騎士テッカマンブレード,2
ノアル・ベルース,宇宙の騎士テッカマンブレード,
アキ,宇宙の騎士テッカマンブレード,
ミリィ,宇宙の騎士テッカマンブレード,
本田（ほんだ）,宇宙の騎士テッカマンブレード,
レビン,宇宙の騎士テッカマンブレード,
ハインリッヒ・フォン・フリーマン,宇宙の騎士テッカマンブレード,
ペガス,宇宙の騎士テッカマンブレード,
バルザック・アシモフ,宇宙の騎士テッカマンブレード,
コルベット,宇宙の騎士テッカマンブレード,
Dr.マルロー,宇宙の騎士テッカマンブレード,
バーナード・オトゥール,宇宙の騎士テッカマンブレード,
相羽 ミユキ（あいば ミユキ）／テッカマンレイピア,宇宙の騎士テッカマンブレード,
相羽 孝三（あいば こうぞう）,宇宙の騎士テッカマンブレード,
相羽夫人,宇宙の騎士テッカマンブレード,
フリッツ・フォン・ブラウン／テッカマンダガー,宇宙の騎士テッカマンブレード,
相羽 シンヤ（あいば シンヤ）／テッカマンエビル,宇宙の騎士テッカマンブレード,
ゴダード／テッカマンアックス,宇宙の騎士テッカマンブレード,
モロトフ／テッカマンランス,宇宙の騎士テッカマンブレード,
フォン・リー／テッカマンソード,宇宙の騎士テッカマンブレード,
相羽 ケンゴ（あいば ケンゴ）／テッカマンオメガ,宇宙の騎士テッカマンブレード,
テッカマンへのフォーマットおよび変身メカニズム,宇宙の騎士テッカマンブレード,
片瀬 志麻（かたせ しま）,宇宙のステルヴィア,2
音山 光太（おとやま こうた）,宇宙のステルヴィア,
アリサ・グレンノース,宇宙のステルヴィア,
風祭 りんな（かざまつり りんな）,宇宙のステルヴィア,
藤沢 やよい（ふじさわ やよい）,宇宙のステルヴィア,
栢山 晶（かやま あきら）,宇宙のステルヴィア,
小田原 大（おだわら まさる）,宇宙のステルヴィア,
ピエール・タキダ,宇宙のステルヴィア,
ジョイ・ジョーンズ,宇宙のステルヴィア,
町田 初佳（まちだ あやか）,宇宙のステルヴィア,
ケント・オースチン,宇宙のステルヴィア,
ナジマ・ゲブール,宇宙のステルヴィア,
笙人 律夫（しょうじん りつお）,宇宙のステルヴィア,
リチャード・ジェームズ,宇宙のステルヴィア,
カール・ヒュッター,宇宙のステルヴィア,
白銀 迅雷（しろがね じんらい）,宇宙のステルヴィア,
レイラ・バルト,宇宙のステルヴィア,
蓮花 蓮（れんげ れん）,宇宙のステルヴィア,
織原 道夫（おりはら みちお）,宇宙のステルヴィア,
ミア・グレンノース,宇宙のステルヴィア,
片瀬 真人（かたせ まさと）,宇宙のステルヴィア,
片瀬 千秋（かたせ ちあき）,宇宙のステルヴィア,
片瀬 海人（かたせ うみひと）,宇宙のステルヴィア,
音山 陽子（おとやま ようこ）,宇宙のステルヴィア,
ターナー博士,宇宙のステルヴィア,
セルゲイ・ロスコフ,宇宙のステルヴィア,
クルト・ワーグナー,宇宙のステルヴィア,
ミゲル・デルトロ,宇宙のステルヴィア,
ジュノ・マイヨール,宇宙のステルヴィア,
イアン・ソルバーグ,宇宙のステルヴィア,
トニー・オマエザキ,宇宙のステルヴィア,
アキコ・ミルズ,宇宙のステルヴィア,
草薙 葉子,宇宙のステルヴィア,
スピアーズ,宇宙のステルヴィア,
ロバート・ルイス,宇宙のステルヴィア,
ベン・ジェラード,宇宙のステルヴィア,
ミン・ジョンオ,宇宙のステルヴィア,
ヒロ・ナカムラ,宇宙のステルヴィア,
エンリケ・カルロス,宇宙のステルヴィア,
ビアンカ,宇宙のステルヴィア,
ケイティ,宇宙のステルヴィア,
インフィニティ,宇宙のステルヴィア,
アルキュオン,宇宙のステルヴィア,
アカプス,宇宙のステルヴィア,
ステルヴィア,宇宙のステルヴィア,
オデッセイ,宇宙のステルヴィア,
エルサント,宇宙のステルヴィア,
ビジョン,宇宙のステルヴィア,
ウルティマ,宇宙のステルヴィア,
フジヤマ,宇宙のステルヴィア,
ガガーリン,宇宙のステルヴィア,
クラーク,宇宙のステルヴィア,
ストレルカ,宇宙のステルヴィア,
ルル子,宇宙パトロールルル子,2
AΩ・ノヴァ（アルファオメガ・ノヴァ）,宇宙パトロールルル子,
ミドリ・セイブザワールド,宇宙パトロールルル子,
オーバージャスティス本部長,宇宙パトロールルル子,
秘書,宇宙パトロールルル子,
ケイジ,宇宙パトロールルル子,
ララ子・ゴッドスピード,宇宙パトロールルル子,
担任教師,宇宙パトロールルル子,
犯人生徒星人,宇宙パトロールルル子,
ガッツ星人,宇宙パトロールルル子,
スーシィ・マンババラン,宇宙パトロールルル子,
サメのマッハスピード,宇宙パトロールルル子,
ダッチワイフのセックスちゃん（セッちゃん）,宇宙パトロールルル子,
サルのバイオレンスくん（バイくん）,宇宙パトロールルル子,
オヤブンとマフィア（声 - 増元拓也、山下誠一郎）、オヤブンのツマ（声 - 長谷美希）、オヤブンのメカケ（声 - ゆりん）,宇宙パトロールルル子,
ブラックホール星人,宇宙パトロールルル子,
インフェルノコップ,宇宙パトロールルル子,
アツコ・カガリ,宇宙パトロールルル子,
OGIKUBO（荻窪）,宇宙パトロールルル子,
ライガー(17歳)：石丸博也（次回予告ナレーションも兼任）,宇宙魔神ダイケンゴー,2
クレオ(16歳)：堀江美都子,宇宙魔神ダイケンゴー,
アニケ：西尾徳,宇宙魔神ダイケンゴー,
オトケ：井上瑤,宇宙魔神ダイケンゴー,
エンペル王(50歳)：藤本譲,宇宙魔神ダイケンゴー,
エリザ王妃(42歳)：樽井京子,宇宙魔神ダイケンゴー,
ザムソン(20歳)：山田俊司,宇宙魔神ダイケンゴー,
ブライマン：納谷悟朗（ナレーションも兼任）,宇宙魔神ダイケンゴー,
ユーガー(15歳)：島田敏,宇宙魔神ダイケンゴー,
ダレス(45歳)：筈見純,宇宙魔神ダイケンゴー,
マゼラン大帝：田中崇,宇宙魔神ダイケンゴー,
バラクロス：友近恵子,宇宙魔神ダイケンゴー,
ロボレオン：青野武,宇宙魔神ダイケンゴー,
ゴーリッキ：笹岡繁蔵,宇宙魔神ダイケンゴー,
グッダー博士：田中崇,宇宙魔神ダイケンゴー,
下鴨 矢三郎,有頂天家族,2
下鴨 矢一郎,有頂天家族,
下鴨 矢二郎,有頂天家族,
下鴨 矢四郎,有頂天家族,
母（下鴨 桃仙）,有頂天家族,
父（下鴨 総一郎）,有頂天家族,
夷川 早雲,有頂天家族,
金閣・銀閣,有頂天家族,
海星,有頂天家族,
呉一郎（くれいちろう）,有頂天家族,
八坂 平太郎,有頂天家族,
店主,有頂天家族,
夷川親衛隊,有頂天家族,
へそ石様,有頂天家族,
長老たち,有頂天家族,
南禅寺 正二郎[3],有頂天家族,
南禅寺 玉瀾（ぎょくらん）,有頂天家族,
園城寺権三郎,有頂天家族,
狸谷の祖母,有頂天家族,
桃一郎,有頂天家族,
金長,有頂天家族,
星瀾,有頂天家族,
鷹,有頂天家族,
赤玉先生（如意ヶ嶽薬師坊）,有頂天家族,
岩屋山金光坊,有頂天家族,
鞍馬天狗,有頂天家族,
弁天（鈴木 聡美）,有頂天家族,
寿老人,有頂天家族,
布袋（淀川 長太郎）,有頂天家族,
大黒,有頂天家族,
毘沙門,有頂天家族,
恵比寿,有頂天家族,
福禄寿,有頂天家族,
スズキ君,有頂天家族,
二代目,有頂天家族,
天満屋（てんまや）,有頂天家族,
菖蒲池画伯（あやめいけがはく）,有頂天家族,
清水忠二郎,有頂天家族,
狸,有頂天家族,
偽右衛門,有頂天家族,
天狗,有頂天家族,
魔王杉の事件,有頂天家族,
如意ヶ嶽,有頂天家族,
偽如意ヶ嶽事件,有頂天家族,
金曜倶楽部,有頂天家族,
風神雷神の扇,有頂天家族,
薬師坊の奥座敷,有頂天家族,
偽電気ブラン,有頂天家族,
下鴨 矢三郎,有頂天家族2,2
下鴨 矢一郎,有頂天家族2,
下鴨 矢二郎,有頂天家族2,
下鴨 矢四郎,有頂天家族2,
母（下鴨 桃仙）,有頂天家族2,
父（下鴨 総一郎）,有頂天家族2,
夷川 早雲,有頂天家族2,
金閣・銀閣,有頂天家族2,
海星,有頂天家族2,
呉一郎（くれいちろう）,有頂天家族2,
八坂 平太郎,有頂天家族2,
店主,有頂天家族2,
夷川親衛隊,有頂天家族2,
へそ石様,有頂天家族2,
長老たち,有頂天家族2,
南禅寺 正二郎[3],有頂天家族2,
南禅寺 玉瀾（ぎょくらん）,有頂天家族2,
園城寺権三郎,有頂天家族2,
狸谷の祖母,有頂天家族2,
桃一郎,有頂天家族2,
金長,有頂天家族2,
星瀾,有頂天家族2,
鷹,有頂天家族2,
赤玉先生（如意ヶ嶽薬師坊）,有頂天家族2,
岩屋山金光坊,有頂天家族2,
鞍馬天狗,有頂天家族2,
弁天（鈴木 聡美）,有頂天家族2,
寿老人,有頂天家族2,
布袋（淀川 長太郎）,有頂天家族2,
大黒,有頂天家族2,
毘沙門,有頂天家族2,
恵比寿,有頂天家族2,
福禄寿,有頂天家族2,
スズキ君,有頂天家族2,
二代目,有頂天家族2,
天満屋（てんまや）,有頂天家族2,
菖蒲池画伯（あやめいけがはく）,有頂天家族2,
清水忠二郎,有頂天家族2,
狸,有頂天家族2,
偽右衛門,有頂天家族2,
天狗,有頂天家族2,
魔王杉の事件,有頂天家族2,
如意ヶ嶽,有頂天家族2,
偽如意ヶ嶽事件,有頂天家族2,
金曜倶楽部,有頂天家族2,
風神雷神の扇,有頂天家族2,
薬師坊の奥座敷,有頂天家族2,
偽電気ブラン,有頂天家族2,
俵宗太（たわら そうた）,うどんの国の金色毛鞠,2
ポコ,うどんの国の金色毛鞠,
中島忍（なかじま しのぶ）,うどんの国の金色毛鞠,
大石凛子（おおいし りんこ）,うどんの国の金色毛鞠,
藤山俊亮（ふじやま しゅんすけ）,うどんの国の金色毛鞠,
藤山紗枝（ふじやま さえ）,うどんの国の金色毛鞠,
浜田吾郎（はまだ ごろう）,うどんの国の金色毛鞠,
永妻宏司（ながつま ひろし）,うどんの国の金色毛鞠,
田中（旧姓：真鍋(まなべ)）舞（たなか まい）,うどんの国の金色毛鞠,
田中のぞみ（たなか のぞみ）,うどんの国の金色毛鞠,
冴木学（さえき まなぶ）,うどんの国の金色毛鞠,
冴木雪枝（さえき ゆきえ）,うどんの国の金色毛鞠,
喜岡ふみ（よしおか ふみ）,うどんの国の金色毛鞠,
ガオガオちゃん,うどんの国の金色毛鞠,
ミミ,うどんの国の金色毛鞠,
モモ,うどんの国の金色毛鞠,
要潤,うどんの国の金色毛鞠,
ふんこ (FNC),うぽって!!,2
いちろく (M16A4),うぽって!!,
しぐ (SG550),うぽって!!,
える (L85A1),うぽって!!,
現国（げんこく）,うぽって!!,
えむぴ/ちいすり (MP5A2),うぽって!!,
ウージー (UZI SMG),うぽって!!,
TMP (ステアー TMP),うぽって!!,
ごっさん (HK53),うぽって!!,
レタ (ベレッタM12S),うぽって!!,
サフ (FAMAE S.A.F.),うぽって!!,
エスディー(H&K MP5 SD),うぽって!!,
H&K　MP5K,うぽって!!,
ユンビ（H&K UMP）,うぽって!!,
ナナ（H&K MP7）,うぽって!!,
コブラ (ヤティ・マティック),うぽって!!,
マット (MAT1949SMG),うぽって!!,
マス (MAS 1948),うぽって!!,
ホチキス (ホチキスT.U.),うぽって!!,
スターリング (スターリングMk4),うぽって!!,
コルト (COLT M635),うぽって!!,
スターZ84,うぽって!!,
ワルサーMPL,うぽって!!,
ジュリア・ブローニング,うぽって!!,
いちはち (AR18),うぽって!!,
あぐ[6] (AUG A1),うぽって!!,
てい (T91),うぽって!!,
サコ (SAKO Rk95),うぽって!!,
ガリル (GALIL AR),うぽって!!,
ちゅーすり/ミミ (Hk33E),うぽって!!,
ヨイ (H&K G41),うぽって!!,
さんろく (H&K G36),うぽって!!,
えむふぉー (M4A1),うぽって!!,
ベネリ (ベネリM3),うぽって!!,
ふぁら (FARA 83),うぽって!!,
もでろ[8] (Model L),うぽって!!,
さー (SAR 21),うぽって!!,
はちはち (SR 88A),うぽって!!,
きゃる (FN CAL),うぽって!!,
いんべる,うぽって!!,
しーなな,うぽって!!,
リサ・ブローニング,うぽって!!,
ふぁる (FAL L1A1),うぽって!!,
いちよん (M14),うぽって!!,
じーすり (G3A3),うぽって!!,
エーアール (AR-10),うぽって!!,
フラン (LF-59),うぽって!!,
トンプソン先生 (Thompson M1928),うぽって!!,
ふじこ先生 (FG42),うぽって!!,
エルマ先生 (MP40),うぽって!!,
ミレ先生 (Mle.1949),うぽって!!,
エスケー先生 (SIG Sk46),うぽって!!,
スプリングフィールド校長,うぽって!!,
ガーランド教官,うぽって!!,
ジョンソン1941先生,うぽって!!,
スオミ先生(Suomi M1926),うぽって!!,
グリース先生 (M3 Submachine Gun),うぽって!!,
アルマゲーラ OG44先生,うぽって!!,
教授,うぽって!!,
アーカー47 (AK47),うぽって!!,
エーケーエム (AKM),うぽって!!,
エスケーエス (SKS),うぽって!!,
アールピーケー (RPK),うぽって!!,
ドラグノフ (SVD),うぽって!!,
ヴィズ (Vz58),うぽって!!,
ななよん (AK74),うぽって!!,
サイガ (Saiga 12k),うぽって!!,
M70b1,うぽって!!,
MPi-AKS-74N,うぽって!!,
トリッツァチ・ドゥヴァ (HK32),うぽって!!,
アバカン (AN-94),うぽって!!,
ヴィントレス (VSS),うぽって!!,
ユー (AKS74U),うぽって!!,
ビゾン (Bizon),うぽって!!,
少佐,うぽって!!,
OSV96,うぽって!!,
ベティ (SC70/90),うぽって!!,
びーえむ(BM59),うぽって!!,
スパス(SPAS12),うぽって!!,
ベネリ(ベネリM4),うぽって!!,
AR70,うぽって!!,
カーリィ,うぽって!!,
ろくよん（六四式小銃）,うぽって!!,
はちきゅう（八九式小銃）,うぽって!!,
ふぁる(FN FAL),うぽって!!,
ファマス(FA-MAS),うぽって!!,
右代宮 金蔵（うしろみや きんぞう）*,うみねこのなく頃に,2
金蔵の本妻,うみねこのなく頃に,
ベアトリーチェ・カスティリオーニ,うみねこのなく頃に,
ベアトリーチェ（2代目）,うみねこのなく頃に,
ヤス* ,うみねこのなく頃に,
右代宮 理御（うしろみや りおん）,うみねこのなく頃に,
右代宮 蔵臼（うしろみや くらうす）*,うみねこのなく頃に,
右代宮 夏妃（うしろみや なつひ）*,うみねこのなく頃に,
右代宮 朱志香（うしろみや じぇしか）*,うみねこのなく頃に,
右代宮 絵羽（うしろみや えば）*,うみねこのなく頃に,
右代宮 秀吉（うしろみや ひでよし）*,うみねこのなく頃に,
右代宮 譲治（うしろみや じょうじ）*,うみねこのなく頃に,
右代宮 留弗夫（うしろみや るどるふ）*,うみねこのなく頃に,
右代宮 霧江（うしろみや きりえ）*,うみねこのなく頃に,
右代宮 戦人（うしろみや ばとら）*,うみねこのなく頃に,
右代宮 縁寿（うしろみや えんじぇ）,うみねこのなく頃に,
右代宮 明日夢（うしろみや あすむ）,うみねこのなく頃に,
右代宮 楼座（うしろみや ろーざ）*,うみねこのなく頃に,
右代宮 真里亞（うしろみや まりあ）*,うみねこのなく頃に,
呂ノ上 源次（ろのうえ げんじ）*,うみねこのなく頃に,
紗音（しゃのん）*  / 紗代（さよ）,うみねこのなく頃に,
嘉音（かのん）* / 嘉哉（よしや）,うみねこのなく頃に,
郷田 俊朗（ごうだ としろう）*,うみねこのなく頃に,
熊沢 チヨ（くまさわ ちよ）*,うみねこのなく頃に,
南條 輝正（なんじょう てるまさ）*,うみねこのなく頃に,
瑠音（るおん）,うみねこのなく頃に,
恋音（れのん）,うみねこのなく頃に,
玲音（さのん）,うみねこのなく頃に,
礼音（れいのん）,うみねこのなく頃に,
眞音（まのん）,うみねこのなく頃に,
鐘音（べるね）,うみねこのなく頃に,
明日音（あすね）,うみねこのなく頃に,
古戸 ヱリカ（ふるど えりか）,うみねこのなく頃に,
八城 幾子（はちじょう いくこ）,うみねこのなく頃に,
八城 十八（はちじょう とおや）,うみねこのなく頃に,
小此木 鉄郎（おこのぎ てつろう）,うみねこのなく頃に,
天草 十三（あまくさ じゅうざ）,うみねこのなく頃に,
川畑（かわばた）,うみねこのなく頃に,
須磨寺 霞（すまでら かすみ）,うみねこのなく頃に,
大月（おおつき）,うみねこのなく頃に,
南條 雅行（なんじょう まさゆき）,うみねこのなく頃に,
熊沢 鯖吉（くまさわ さばきち）,うみねこのなく頃に,
山本中尉,うみねこのなく頃に,
平岡兵曹,うみねこのなく頃に,
アンジェロ少尉,うみねこのなく頃に,
ジーノ、ルーベンス,うみねこのなく頃に,
ベアトリーチェ・カスティリオーニの父,うみねこのなく頃に,
マルソーの会長,うみねこのなく頃に,
右代宮家の長老たち,うみねこのなく頃に,
サク、ヒナ、リン,うみねこのなく頃に,
高宮議員、榎本会長,うみねこのなく頃に,
デイル･ワタナベ,うみねこのなく頃に,
南條の孫,うみねこのなく頃に,
