キャラクター,タイトル,
キヨウ・バチカ / キヨウ・リットナー（Kiyoh Bachika / Kiyoh Littner）,天元突破グレンラガン,
キノン・バチカ（Kinon Bachika）,天元突破グレンラガン,
キヤル・バチカ（Kiyal Bachika）,天元突破グレンラガン,
ダヤッカ・リットナー（Dayakka Littner）,天元突破グレンラガン,
ココ爺（Old Coco）,天元突破グレンラガン,
キッド・コイーガ（Kidd Coega）,天元突破グレンラガン,
アイラック・コイーガ（Iraak Coega）,天元突破グレンラガン,
ゾーシィ・カナイ（Zorthy Kanai）,天元突破グレンラガン,
ジョーガン・バクサ（Jorgun Bakusa） / バリンボー・バクサ（Balinbow Bakusa）,天元突破グレンラガン,
マッケン・ジョーキン（Makken Jokin）,天元突破グレンラガン,
レイテ・ジョーキン（Leite Jokin）,天元突破グレンラガン,
シュリ&シオナ&ゾッカ,天元突破グレンラガン,
アーテンボロー・コアチッチ（Attenborough Cortitch）,天元突破グレンラガン,
テツカン・リットナー（Tetsukan Littner）,天元突破グレンラガン,
ガバル・ドッカー（Gabal Docker）,天元突破グレンラガン,
ギンブレー・カイト（Guinble Kite）,天元突破グレンラガン,
シベラ・クトー（Cybela Coutaud）,天元突破グレンラガン,
シャク村長,天元突破グレンラガン,
ジョー,天元突破グレンラガン,
マギン,天元突破グレンラガン,
副官,天元突破グレンラガン,
ナキム,天元突破グレンラガン,
マオシャ,天元突破グレンラガン,
バチョーン,天元突破グレンラガン,
ツーマ,天元突破グレンラガン,
メム,天元突破グレンラガン,
ヴィラル,天元突破グレンラガン,
モギュー,天元突破グレンラガン,
ギューザック,天元突破グレンラガン,
ジャモ兄弟,天元突破グレンラガン,
オオカミ獣人,天元突破グレンラガン,
温泉バニーズ,天元突破グレンラガン,
イルカ獣人,天元突破グレンラガン,
オクタ艦長,天元突破グレンラガン,
ウニコ,天元突破グレンラガン,
アンブリー,天元突破グレンラガン,
ゲッコー,天元突破グレンラガン,
ロージェノム,天元突破グレンラガン,
チミルフ（Thymilph）,天元突破グレンラガン,
アディーネ（Adiane）,天元突破グレンラガン,
シトマンドラ（Cytomander）,天元突破グレンラガン,
グアーム（Guame）,天元突破グレンラガン,
アンチスパイラル（Anti-Spiral）,天元突破グレンラガン,
リューシュ,天元突破グレンラガン,
ドウマ・ラーチア,天元突破グレンラガン,
ティトリー,天元突破グレンラガン,
ジギタリス,天元突破グレンラガン,
ケーブ・ニルガ,天元突破グレンラガン,
サケビ,天元突破グレンラガン,
ヒビキ,天元突破グレンラガン,
バカボンのパパ,天才バカボン,17
バカボン,天才バカボン,
ハジメ,天才バカボン,
バカボンのママ,天才バカボン,
レレレのおじさん,天才バカボン,
本官さん,天才バカボン,
ウナギイヌ,天才バカボン,
パパのパパ,天才バカボン,
パパの叔父,天才バカボン,
パパのパパのペット,天才バカボン,
パパの母親,天才バカボン,
マジメ,天才バカボン,
バカボン似の少年,天才バカボン,
バカ塚 不二夫（バカつか ふじお）,天才バカボン,
カメラ小僧（篠山紀信）,天才バカボン,
カオルちゃん,天才バカボン,
ウメボシ仮面,天才バカボン,
バカ田大学の学生,天才バカボン,
バカ田大学の後輩,天才バカボン,
君、お前,天才バカボン,
市原（いちはら）,天才バカボン,
どざえ 門太（どざえ もんた）,天才バカボン,
大下くん,天才バカボン,
刈田くん,天才バカボン,
生物学科の先生,天才バカボン,
角成（かくなり）,天才バカボン,
豊臣 利息守（とよとみ りそくのかみ）,天才バカボン,
佐藤 紅茶（さとう こうちゃ）,天才バカボン,
尾夢 列夫（おむ れつお）,天才バカボン,
熊田（くまだ）くん / 手塚 ブト治（てづか ブトおさむ）,天才バカボン,
タリタ,天才バカボン,
ヨヨヨのおじさん,天才バカボン,
花山カオル,天才バカボン,
ノンちゃん,天才バカボン,
医者,天才バカボン,
九官鳥,天才バカボン,
小野（おの）,天才バカボン,
馬,天才バカボン,
ガンクツ王,天才バカボン,
機関士,天才バカボン,
星の王子さま,天才バカボン,
変わった友達,天才バカボン,
カニボス,天才バカボン,
双子の兄弟,天才バカボン,
双子の父,天才バカボン,
七百貸太郎,天才バカボン,
桃太郎,天才バカボン,
イヌイス,天才バカボン,
魔法使い,天才バカボン,
草井君,天才バカボン,
服梨,天才バカボン,
モク山さん,天才バカボン,
ヘビースモーカー,天才バカボン,
トースト君,天才バカボン,
ソウジ鬼,天才バカボン,
天気予報士,天才バカボン,
石コレクター,天才バカボン,
空頭の師範,天才バカボン,
宇宙人ごっこの男性達,天才バカボン,
科学者夫妻,天才バカボン,
手品師,天才バカボン,
泥棒,天才バカボン,
怪盗白雪,天才バカボン,
大金持ちの男,天才バカボン,
サトイモ一郎,天才バカボン,
弘田,天才バカボン,
不幸なスキーヤー,天才バカボン,
理髪店の店主,天才バカボン,
スキ男,天才バカボン,
どうしてですかの新入生,天才バカボン,
凡田（ぼんだ）先生,天才バカボン,
中村（なかむら）くん,天才バカボン,
さくらちゃん,天才バカボン,
青成（あおなり）くん,天才バカボン,
ご隠居 / 山田（やまだ）さん,天才バカボン,
署長,天才バカボン,
シンマイ警官,天才バカボン,
乱打（らんだ）,天才バカボン,
イヤミ,天才バカボン,
チビ太,天才バカボン,
ハタ坊,天才バカボン,
トト子,天才バカボン,
デカパン,天才バカボン,
ダヨーン,天才バカボン,
ギャハハおじさん,天才バカボン,
六つ子,天才バカボン,
ア太郎,天才バカボン,
デコッ八,天才バカボン,
ココロのボス,天才バカボン,
ニャロメ,天才バカボン,
ケムンパス,天才バカボン,
べし,天才バカボン,
福笑い院長,天才バカボン,
ホッカイローのケーコターン,天才バカボン,
ブス太郎,天才バカボン,
ベラマッチャ,天才バカボン,
ゴン,天才バカボン,
ゴンのおやじ,天才バカボン,
クソタケイムシ,天才バカボン,
ジャジャ子,天才バカボン,
オッチャン,天才バカボン,
バカメ,天才バカボン,
ノラウマ,天才バカボン,
夜のいぬ,天才バカボン,
バカボンのパパ,深夜!天才バカボン,17
バカボン,深夜!天才バカボン,
ママ,深夜!天才バカボン,
ハジメ,深夜!天才バカボン,
本官,深夜!天才バカボン,
レレレのおじさん,深夜!天才バカボン,
ウナギイヌ,深夜!天才バカボン,
福山潤 / バカボンのパパ,深夜!天才バカボン,
野沢雅子,深夜!天才バカボン,
YOSHIKI（X JAPAN）,深夜!天才バカボン,
高橋克典,深夜!天才バカボン,
遠藤憲一,深夜!天才バカボン,
あだち充先生,深夜!天才バカボン,
やくみつる先生,深夜!天才バカボン,
神谷浩史,深夜!天才バカボン,
坂本龍一,深夜!天才バカボン,
片平なぎさ,深夜!天才バカボン,
課金後輩,深夜!天才バカボン,
ゲームデザイナー後輩,深夜!天才バカボン,
アニメーター,深夜!天才バカボン,
プレゼン後輩,深夜!天才バカボン,
ブラック・ジャック,深夜!天才バカボン,
ハローキティ,深夜!天才バカボン,
小倉パパ,深夜!天才バカボン,
医者,深夜!天才バカボン,
都知事,深夜!天才バカボン,
通行人,深夜!天才バカボン,
実況アナウンサー,深夜!天才バカボン,
まりん、じゅり、あいか、ゆいな,深夜!天才バカボン,
ツジタツジオ,深夜!天才バカボン,
理想の妹,深夜!天才バカボン,
ペットショップの店主,深夜!天才バカボン,
子連れの父親、子供,深夜!天才バカボン,
課金ハジメ,深夜!天才バカボン,
ゆとり警官,深夜!天才バカボン,
物理法則のゲームの登場人物,深夜!天才バカボン,
バカカタ,深夜!天才バカボン,
部長,深夜!天才バカボン,
カップル,深夜!天才バカボン,
アシスタント,深夜!天才バカボン,
受付嬢,深夜!天才バカボン,
録音オペレーター,深夜!天才バカボン,
店員,深夜!天才バカボン,
夜のイヌ,深夜!天才バカボン,
タコ橋一生,深夜!天才バカボン,
ウナマキトカゲ、ウナパーギーパー、人面ウナギ、ウナちゃん、ウナパカ,深夜!天才バカボン,
ウナギイヌの娘,深夜!天才バカボン,
バカズミ,深夜!天才バカボン,
マンションの住人,深夜!天才バカボン,
監察官,深夜!天才バカボン,
書記官,深夜!天才バカボン,
大人のバカボン（山田一郎）,深夜!天才バカボン,
大人のハジメ,深夜!天才バカボン,
外国人店員,深夜!天才バカボン,
電話の声,深夜!天才バカボン,
ロボウナギイヌ,深夜!天才バカボン,
吉田くん,深夜!天才バカボン,
ニセパパ,深夜!天才バカボン,
赤ちゃんパパ,深夜!天才バカボン,
パパのパパ,深夜!天才バカボン,
若い女性,深夜!天才バカボン,
梅干し仮面,深夜!天才バカボン,
大天才パパ,深夜!天才バカボン,
ちがうママ,深夜!天才バカボン,
養ウナギイヌ（やしなウナギイヌ）,深夜!天才バカボン,
天使 恵（あまつか めぐみ）,天使な小生意気,17
花華院美木（はなかいん みき）,天使な小生意気,
蘇我 源造（そが げんぞう）,天使な小生意気,
藤木 一郎（ふじき いちろう）,天使な小生意気,
安田 太助（やすだ たすけ）,天使な小生意気,
小林 一文字（こばやし ひともじ）,天使な小生意気,
木村 六（きむら ろく）,天使な小生意気,
ちえ,天使な小生意気,
直美（なおみ）,天使な小生意気,
田中 桂子（たなか けいこ）,天使な小生意気,
白鷺 良美（しらさぎ よしみ）,天使な小生意気,
校長（こうちょう）,天使な小生意気,
西田先生（にしだせんせい）,天使な小生意気,
頼子（よりこ）,天使な小生意気,
流坂（るさか）,天使な小生意気,
坂月（さかつき）,天使な小生意気,
伴藤（ばんどう）,天使な小生意気,
三島（みしま）,天使な小生意気,
礼子（れいこ）,天使な小生意気,
蘇我 雪花（そが せつか）,天使な小生意気,
恵の父,天使な小生意気,
天使 翼（あまつか つばさ）,天使な小生意気,
花華院 京一（はなかいん きょういち）,天使な小生意気,
小林祖父,天使な小生意気,
藤木 次郎（ふじき じろう）,天使な小生意気,
安田 勇助（やすだ ゆうすけ）,天使な小生意気,
タカミ,天使な小生意気,
一君（はじめくん）,天使な小生意気,
一樹（かずき）,天使な小生意気,
Mr．スミス（ミスタースミス）,天使な小生意気,
ピエール,天使な小生意気,
×子（ぺけこ）,天使な小生意気,
村上（むらかみ）,天使な小生意気,
岳山 隆雄（がくさん たかお）,天使な小生意気,
田中 一（たなか はじめ）,天使な小生意気,
柳沢（やなぎさわ）,天使な小生意気,
トモ,天使な小生意気,
真根（まね）（兄）,天使な小生意気,
真根（弟）,天使な小生意気,
青田（あおた）,天使な小生意気,
細井（ほそい）,天使な小生意気,
門田（かどた）,天使な小生意気,
魔法使い（まほうつかい）,天使な小生意気,
河童（かっぱ）,天使な小生意気,
小悪魔（こあくま）,天使な小生意気,
鴨下 祐介（かもした ゆうすけ）,天使になるもんっ!,17
ノエル,天使になるもんっ!,
鈴原 夏海（すずはら なつみ）,天使になるもんっ!,
シルキー,天使になるもんっ!,
サーラ,天使になるもんっ!,
ガブリエル,天使になるもんっ!,
ノエルの父,天使になるもんっ!,
ノエルの母,天使になるもんっ!,
ルカ,天使になるもんっ!,
バーバ,天使になるもんっ!,
ミルル,天使になるもんっ!,
ディスペル,天使になるもんっ!,
ミカエル,天使になるもんっ!,
ラファエル,天使になるもんっ!,
エロス,天使になるもんっ!,
ミューズ,天使になるもんっ!,
忍（しのぶ）,天使になるもんっ!,
斉木（さいき）,天使になるもんっ!,
貫井 響（ぬくい きょう）,天使の3P!,17
五島 潤（ごとう じゅん）,天使の3P!,
紅葉谷 希美（もみじだに のぞみ）,天使の3P!,
金城 そら（かねしろ そら）,天使の3P!,
鳥海 桜花（とりうみ さくら）,天使の3P!,
佐渡 正義（さわたり まさよし）,天使の3P!,
貫井 くるみ（ぬくい くるみ）,天使の3P!,
尾城 小梅（おぎ こうめ）,天使の3P!,
相ヶ江 柚葉（あいがえ ゆずは）,天使の3P!,
貫井 啓介（ぬくい けいすけ）,天使の3P!,
貫井 あづき（ぬくい あづき）,天使の3P!,
ライアン・ブルネル,天使の3P!,
アリス・スティーブンソン,天使の3P!,
尾城 小百合（おぎ さゆり）,天使の3P!,
尾城 健太（おぎ けんた）,天使の3P!,
元村 ユナ（もとむら ゆな）,天使の3P!,
和光 智佳子（わこう ちかこ）,天使の3P!,
三国志大戦,天使の3P!,
一花 ぼたん（いちげ ぼたん）,天使のどろっぷ,17
従妹 しのぶ（いとこ しのぶ）,天使のどろっぷ,
うん,天使のどろっぷ,
北枕 ひばち（きたまくら ひばち）,天使のどろっぷ,
柳生 ももこ（やぎゅう ももこ）,天使のどろっぷ,
凪宗一郎（なぎ そういちろう）,天上天下,17
棗亜夜（なつめ あや）,天上天下,
棗真夜（なつめ まや）,天上天下,
高柳雅孝（たかやなぎ まさたか）,天上天下,
ボブ牧原（ボブ まきはら）,天上天下,
菅野影定（すがの かげさだ）,天上天下,
暮井新一郎（くれい しんいちろう）,天上天下,
鴻ノ池千秋（こうのいけ ちあき）,天上天下,
高柳光臣（たかやなぎ みつおみ）,天上天下,
俵文七（たわら ぶんしち）,天上天下,
五十鈴絵美（いすず えみ）,天上天下,
神楽坂忍（かぐらざか しのぶ）,天上天下,
田上士郎（たがみ しろう）,天上天下,
相良浩治（さがら こうじ）,天上天下,
竜崎勤（りゅうざき つとむ）,天上天下,
縞左近（しま さこん）,天上天下,
伊達（だて）,天上天下,
マランツ＝田所＝ゴンザレス（マランツ・たどころ・ゴンザレス）,天上天下,
小海川瞳（こうみかわ ひとみ）,天上天下,
具志堅薫（ぐしけん かおる）,天上天下,
麹町兼照（こうじまち かねてる）,天上天下,
阿羅漢聖人（アラハン せいと）,天上天下,
棗慎（なつめ・しん）,天上天下,
葛葉真魚（くずのは まな）,天上天下,
真田真裕（さなだ まさひろ）,天上天下,
猪里弾（いのさと だん）,天上天下,
須子振男（すこ ふりお）,天上天下,
地風炎（ちかぜ えん）,天上天下,
金北流川（かなきた りゅうせん）,天上天下,
桜葉一志（さくらば かずし）,天上天下,
兜（かぶと）,天上天下,
兜克美（かぶと かつみ）,天上天下,
穹（いしゆみ）,天上天下,
穹撤仙（いしゆみ てっせん）,天上天下,
圓（まわり）,天上天下,
圓円（まわり まどか）,天上天下,
颯（つむじ）,天上天下,
颯又左（つむじ またざ）,天上天下,
颯又左頼平（つむじ またざ よりひら）,天上天下,
炬（かぎろい）,天上天下,
炬鉄人（かぎろい てつひと）,天上天下,
鰐（わに）,天上天下,
寵（かご）,天上天下,
寵宗魄浄雲（かご そうはく じょううん）,天上天下,
凪（なぎ）,天上天下,
凪宗一郎顕悟（なぎ そういちろう けんご）,天上天下,
凪真貴子顕悟（なぎ まきこ けんご）,天上天下,
蛇（ナギ）,天上天下,
棗（なつめ）,天上天下,
棗弾上慎（なつめ だんじょう しん）,天上天下,
棗弾上海馬（なつめ だんじょう かいま）,天上天下,
棗弾上真夜（なつめ だんじょう まや）,天上天下,
棗弾上亜夜（なつめ だんじょう あや）,天上天下,
壱夜（いよ）,天上天下,
螢（ほたる）,天上天下,
螢バァ（通称）,天上天下,
猩（しょうじょう）,天上天下,
猩徳庵蜜色（しょうじょう とくあん みついろ）,天上天下,
屍（かばね）,天上天下,
屍妙雲比呂彦（かばね みょううん ひろひこ）,天上天下,
屍縫（かばね　ぬい）,天上天下,
高柳道現（たかやなぎ どうげん）,天上天下,
虎瀉殷（フー・チェイン）,天上天下,
厭摩（えんま）,天上天下,
禿羅志鶴（かむら しづる）,天上天下,
犬江新太夫典子（いぬえ しんだゆう のりこ）,天上天下,
タクシー運転手（タクシーうんてんしゅ）,天上天下,
繭壺の君（まゆつぼのきみ）,天上天下,
六角雷花（ろっかく らいか）,天上天下,
棗 愛文（なつめ あや）,天上天下,
凪 一葉 顕悟（なぎ いちよう けんご）,天上天下,
屍 妙雲（かばね みょううん）,天上天下,
猩 徳案（しょうじょう とくあん）,天上天下,
兜 荒神斎（かぶと こうじんさい）,天上天下,
主上,天上天下,
小野次郎（おの じろう）,天上天下,
千姫（せんひめ）,天上天下,
柳生厳勝（やぎゅう よしかつ）,天上天下,
徳川家康（とくがわ いえやす）,天上天下,
真田幸村（さなだ ゆきむら）,天上天下,
サトル,転生したらスライムだった件,17
暴風之王（ヴェルドラ）,転生したらスライムだった件,
誓約之王（ウリエル）,転生したらスライムだった件,
ベニマル（紅丸）[104][105],転生したらスライムだった件,
ソウエイ（蒼影）[122][105],転生したらスライムだった件,
シオン（紫苑）[127][105],転生したらスライムだった件,
シュナ（朱菜）[143][105],転生したらスライムだった件,
ハクロウ（白老）[148][105],転生したらスライムだった件,
リグルド[152],転生したらスライムだった件,
ゴブタ[157],転生したらスライムだった件,
ランガ（嵐牙）[167],転生したらスライムだった件,
ゲルド[172],転生したらスライムだった件,
ガビル[178],転生したらスライムだった件,
ディアブロ[195],転生したらスライムだった件,
テスタロッサ,転生したらスライムだった件,
ウルティマ,転生したらスライムだった件,
カレラ,転生したらスライムだった件,
ガルド・ミョルマイル[225],転生したらスライムだった件,
リグル[229],転生したらスライムだった件,
カイジン[232],転生したらスライムだった件,
ガルム、ドルド、ミルド[232],転生したらスライムだった件,
クロベエ（黒兵衛）[237][105],転生したらスライムだった件,
ソーカ（蒼華）[240],転生したらスライムだった件,
ベスター[233],転生したらスライムだった件,
ゴブゾウ,転生したらスライムだった件,
ゴブア,転生したらスライムだった件,
アビル[252],転生したらスライムだった件,
タクト,転生したらスライムだった件,
モミジ[116],転生したらスライムだった件,
カエデ[116],転生したらスライムだった件,
モス、シエン[263],転生したらスライムだった件,
ヴェイロン、ゾンダ[263],転生したらスライムだった件,
アゲーラ、エスプリ[263],転生したらスライムだった件,
ヴェノム,転生したらスライムだった件,
カリス[206],転生したらスライムだった件,
コビー,転生したらスライムだった件,
三崎 剣也（ケンヤ・ミサキ）、関口 良太（リョウタ・セキグチ）、アリス・ロンド、ゲイル・ギブスン[279],転生したらスライムだった件,
クロエ・オベール[284][285],転生したらスライムだった件,
クロノア,転生したらスライムだった件,
本条 正幸（マサユキ・ホンジョウ）[284][289][290],転生したらスライムだった件,
ジンライ[289][295],転生したらスライムだった件,
吉田 薫（カオル・ヨシダ）,転生したらスライムだった件,
ダグラ、リューラ、デブラ [298],転生したらスライムだった件,
グレンダ・アトリー,転生したらスライムだった件,
ジラード、アイン,転生したらスライムだった件,
フラメア[7],転生したらスライムだった件,
ラミリス[308][309],転生したらスライムだった件,
ベレッタ[315],転生したらスライムだった件,
トレイニー、トライア、ドリス[320],転生したらスライムだった件,
谷村 真治（シンジ・タニムラ）、マーク・ローレン、シン・リュウセイ,転生したらスライムだった件,
ゼギオン[326],転生したらスライムだった件,
アピト[326],転生したらスライムだった件,
クマラ[326],転生したらスライムだった件,
アダルマン[326][354],転生したらスライムだった件,
アルベルト[326][354],転生したらスライムだった件,
ウェンティ[366],転生したらスライムだった件,
ガドラ[372],転生したらスライムだった件,
エウロス、ゼピュロス、ノトス、ボレアス,転生したらスライムだった件,
ゴズール、メズール,転生したらスライムだった件,
ヴェルドラ＝テンペスト,転生したらスライムだった件,
ミリム・ナーヴァ[383],転生したらスライムだった件,
ミッドレイ、ヘルメス[395],転生したらスライムだった件,
ガイア,転生したらスライムだった件,
カリオン[401],転生したらスライムだった件,
アルビス[117],転生したらスライムだった件,
フォビオ[36][35][411],転生したらスライムだった件,
スフィア[411],転生したらスライムだった件,
グルーシス,転生したらスライムだった件,
フォス,転生したらスライムだった件,
フレイ[177],転生したらスライムだった件,
ルチア、クレア,転生したらスライムだった件,
ガゼル・ドワルゴ[422][423],転生したらスライムだった件,
バーン、ドルフ、アンリエッタ、ジェーン[427],転生したらスライムだった件,
フューズ[429][430],転生したらスライムだった件,
カバル、ギド、エレン,転生したらスライムだった件,
ベルヤード[432][430],転生したらスライムだった件,
ドラム国王、ブルムンド王妃[430],転生したらスライムだった件,
ヨウム[434],転生したらスライムだった件,
ミュウラン[438],転生したらスライムだった件,
グルーシス[444],転生したらスライムだった件,
ロンメル[444][436],転生したらスライムだった件,
エドマリス、エドワルド[445],転生したらスライムだった件,
エドガー[437][394],転生したらスライムだった件,
ラーゼン[445],転生したらスライムだった件,
レイヒム、フォルゲン[445],転生したらスライムだった件,
田口 省吾（ショウゴ・タグチ）、橘 恭弥（キョウヤ・タチバナ）、水谷 希星（キララ・ミズタニ）[448],転生したらスライムだった件,
ニドル・マイガム,転生したらスライムだった件,
ミュラー侯爵、ヘルマン伯爵,転生したらスライムだった件,
サーレ、グレゴリー,転生したらスライムだった件,
井沢 静江（シズエ・イザワ）[453],転生したらスライムだった件,
炎の巨人（イフリート）,転生したらスライムだった件,
神楽坂 優樹（ユウキ・カグラザカ）[280],転生したらスライムだった件,
三崎 剣也（ケンヤ・ミサキ）、関口 良太（リョウタ・セキグチ）、アリス・ロンド、ゲイル・ギブスン、クロエ・オベール[279],転生したらスライムだった件,
エルリック・フォン・イングラシア,転生したらスライムだった件,
エーギル,転生したらスライムだった件,
ガイ,転生したらスライムだった件,
ルミナス・バレンタイン[478],転生したらスライムだった件,
ルイ・ヴァレンタイン、ロイ・ヴァレンタイン、ギュンター[482],転生したらスライムだった件,
坂口 日向（ヒナタ・サカグチ）[486],転生したらスライムだった件,
ニコラウス・シュペルタス,転生したらスライムだった件,
レナード・ジェスター、アルノー・バウマン、バッカス、リティス、ギャルド、フリッツ,転生したらスライムだった件,
七曜の老師[478],転生したらスライムだった件,
エルメシア・エルリュ・サリオン[501][502][503],転生したらスライムだった件,
エラルド・グリムワルト[501][503],転生したらスライムだった件,
カバル、ギド、エレン[507][508],転生したらスライムだった件,
クレイマン[514],転生したらスライムだった件,
ゲルミュッド[522],転生したらスライムだった件,
ヤムザ[522],転生したらスライムだった件,
グランベル・ロッゾ[524],転生したらスライムだった件,
マリアベル・ロッゾ[524],転生したらスライムだった件,
ラズル,転生したらスライムだった件,
ミューゼ,転生したらスライムだった件,
ヨハン・ロスティア,転生したらスライムだった件,
レオン・クロムウェル[534][535],転生したらスライムだった件,
クロード[537],転生したらスライムだった件,
アルロス[537],転生したらスライムだった件,
ギィ・クリムゾン[538][539],転生したらスライムだった件,
ヴェルザード[538],転生したらスライムだった件,
ミザリー[538][546],転生したらスライムだった件,
レイン[538][546],転生したらスライムだった件,
ルドラ・ナム・ウル・ナスカ[548],転生したらスライムだった件,
ミカエル,転生したらスライムだった件,
ヴェルグリンド[562],転生したらスライムだった件,
近藤 達也（タツヤ・コンドウ）[563],転生したらスライムだった件,
ダムラダ[524][572],転生したらスライムだった件,
グラニート、ガードナー、ガルシア、ミナザ,転生したらスライムだった件,
マルコ,転生したらスライムだった件,
バーニィ、ジウ,転生したらスライムだった件,
フェルドウェイ,転生したらスライムだった件,
デイビス、バルト、ゴードン,転生したらスライムだった件,
クリシュナ、バザン、レイハ,転生したらスライムだった件,
カリギュリオ,転生したらスライムだった件,
ガスター、ファラガ,転生したらスライムだった件,
ミニッツ、カンザス,転生したらスライムだった件,
ルキウス、レイモンド,転生したらスライムだった件,
グラディム,転生したらスライムだった件,
ナジム、バラガ、ゴウザリン,転生したらスライムだった件,
ミーシャ、ヴェガ[572],転生したらスライムだった件,
謎の少年[605],転生したらスライムだった件,
カザリーム[605] ⇒ カガリ[607],転生したらスライムだった件,
ラプラス[605],転生したらスライムだった件,
クレイマン,転生したらスライムだった件,
フットマン[522],転生したらスライムだった件,
ティア[522],転生したらスライムだった件,
魔王ゲルド,転生したらスライムだった件,
暴風大妖渦（カリュブディス）,転生したらスライムだった件,
荒木 白夜（ビャクヤ・アラキ）,転生したらスライムだった件,
ギィ・クリムゾン,転生したらスライムだった件,
ミリム・ナーヴァ,転生したらスライムだった件,
ラミリス,転生したらスライムだった件,
ダグリュール[638],転生したらスライムだった件,
ルミナス・バレンタイン,転生したらスライムだった件,
ディーノ[638],転生したらスライムだった件,
レオン・クロムウェル,転生したらスライムだった件,
リムル＝テンペスト,転生したらスライムだった件,
ヴェルダナーヴァ,転生したらスライムだった件,
ヴェルグリンド[648],転生したらスライムだった件,
ヴェルドラ＝テンペスト[659],転生したらスライムだった件,
フラメア,転生したらスライムだった件,
ステラ,転生したらスライムだった件,
ネム,転生したらスライムだった件,
ゴブエモン,転生したらスライムだった件,
ユウキ・コスモ,伝説巨神イデオン,17
ジョーダン・ベス,伝説巨神イデオン,
イムホフ・カーシャ,伝説巨神イデオン,
フォルモッサ・シェリル,伝説巨神イデオン,
アフタ・デク,伝説巨神イデオン,
バンダ・ロッタ,伝説巨神イデオン,
フォルモッサ・リン,伝説巨神イデオン,
ファトム・モエラ,伝説巨神イデオン,
イラ・ジョリバ,伝説巨神イデオン,
ナブール・ハタリ,伝説巨神イデオン,
ギャバリー・テクノ,伝説巨神イデオン,
マルス・ベント,伝説巨神イデオン,
キロル,伝説巨神イデオン,
ファム・ラポー,伝説巨神イデオン,
マラカ・ファード,伝説巨神イデオン,
ノバク・アーシュラ,伝説巨神イデオン,
パイパー・ルウ,伝説巨神イデオン,
ミムラ・ジムナウ,伝説巨神イデオン,
カミューラ・ランバン,伝説巨神イデオン,
ガンツ,伝説巨神イデオン,
コボル,伝説巨神イデオン,
ヌージャン,伝説巨神イデオン,
パーキンスン,伝説巨神イデオン,
フレンダリー・リミッター,伝説巨神イデオン,
マーシャル・フランクリン,伝説巨神イデオン,
ミラクリン,伝説巨神イデオン,
ライス,伝説巨神イデオン,
レクラン,伝説巨神イデオン,
ロン,伝説巨神イデオン,
キッチ・キッチン,伝説巨神イデオン,
キラニン・コルボック,伝説巨神イデオン,
コモドア,伝説巨神イデオン,
ジョーダン・マック,伝説巨神イデオン,
ジョーダン・エルミ,伝説巨神イデオン,
フォルモッサ・ロダン,伝説巨神イデオン,
ユウキ・ロウル,伝説巨神イデオン,
カララ・アジバ,伝説巨神イデオン,
ハルル・アジバ,伝説巨神イデオン,
ドバ・アジバ,伝説巨神イデオン,
ギジェ・ザラル,伝説巨神イデオン,
アバデデ・グリマデ,伝説巨神イデオン,
ガルババ・グラ,伝説巨神イデオン,
ギャムス・ラグ,伝説巨神イデオン,
キヤヤ・ブフ,伝説巨神イデオン,
グハバ・ゲバ,伝説巨神イデオン,
グルダブラ・ドロン,伝説巨神イデオン,
コドモン・ムロン,伝説巨神イデオン,
シラク,伝説巨神イデオン,
ジルバル・ドク,伝説巨神イデオン,
ゼキタン,伝説巨神イデオン,
ダミド・ペッチ,伝説巨神イデオン,
ドッバ・ブフ,伝説巨神イデオン,
ナロブ,伝説巨神イデオン,
バジラウ・ギルバ,伝説巨神イデオン,
ハンニバル・ゲン,伝説巨神イデオン,
ビラス,伝説巨神イデオン,
メバルル・クオウ,伝説巨神イデオン,
ルクク・キル,伝説巨神イデオン,
ダラム・ズバ,伝説巨神イデオン,
ギンドロ・ジンム,伝説巨神イデオン,
キラルル,伝説巨神イデオン,
クララ・キナ,伝説巨神イデオン,
ズオウ・ハビエル・ガンテ,伝説巨神イデオン,
トロロフ,伝説巨神イデオン,
マヤヤ・ラウ,伝説巨神イデオン,
ミヤ・アイザック,伝説巨神イデオン,
ロウ・ロウル,伝説巨神イデオン,
ロココ・グリマデ,伝説巨神イデオン,
イデ,伝説巨神イデオン,
メシア,伝説巨神イデオン,
高杉 星史（たかすぎ せいじ）,伝説の勇者ダ・ガーン,17
香坂 ひかる（こうさか ひかる）,伝説の勇者ダ・ガーン,
桜小路 螢（さくらこうじ ほたる）,伝説の勇者ダ・ガーン,
高杉 光一郎（たかすぎ こういちろう）,伝説の勇者ダ・ガーン,
高杉 美鈴（たかすぎ みすず）,伝説の勇者ダ・ガーン,
香坂 春夫（こうさか はるお）,伝説の勇者ダ・ガーン,
香坂つくし（こうさか-）,伝説の勇者ダ・ガーン,
根元 正（ねもと ただし）,伝説の勇者ダ・ガーン,
蛍のばあや,伝説の勇者ダ・ガーン,
ヤンチャー,伝説の勇者ダ・ガーン,
森山（もりやま）先生,伝説の勇者ダ・ガーン,
郷上（ごうじょう）大佐,伝説の勇者ダ・ガーン,
オーボス,伝説の勇者ダ・ガーン,
レッドロン,伝説の勇者ダ・ガーン,
学者ロボ,伝説の勇者ダ・ガーン,
