キャラクター,タイトル,
森高鹿斗,ふたり暮らし,
摩天楼沙,ふたり暮らし,
幸面者姉代,ふたり暮らし,
気子,ふたり暮らし,
趣里利,ふたり暮らし,
フランシス・ボラ子,ふたり暮らし,
絵垣麗,ふたり暮らし,
観月神奈,ふたり暮らし,
沢渡 鷹（さわたり たか）,ふたり鷹,25
東条 鷹（とうじょう たか）,ふたり鷹,
沢渡 緋沙子（さわたり ひさこ）,ふたり鷹,
花園 明美（はなぞの あけみ）,ふたり鷹,
パトリシア・ウェラー,ふたり鷹,
マリー・クレール・ベルモ,ふたり鷹,
東条 美亜（とうじょう みあ）,ふたり鷹,
咲也 ひろみ（さくや ひろみ）,ふたり鷹,
エリック・タイラー,ふたり鷹,
マイケル・ハミル,ふたり鷹,
ジョー・ミネバ,ふたり鷹,
風羽 正（ふうば ただし）,ふたり鷹,
ジュン,ふたり鷹,
ヒュー,ふたり鷹,
本郷 リサ（ほんごう リサ）,ふたり鷹,
関根 正（せきね ただし）,ふたり鷹,
吉村 秀雄（よしむら ひでお）,ふたり鷹,
森脇 護（もりわき まもる）,ふたり鷹,
デビッド・アルダナ,ふたり鷹,
ドナ・大石（ドナ・おおいし）,ふたり鷹,
エビさん,ふたり鷹,
岡田 流火（おかだ るい）,ふたり鷹,
ユーシィ,ぷちぷり*ユーシィ,25
ココルー,ぷちぷり*ユーシィ,
グレンダ,ぷちぷり*ユーシィ,
エルミナ,ぷちぷり*ユーシィ,
ベス,ぷちぷり*ユーシィ,
キューブ,ぷちぷり*ユーシィ,
ガガ,ぷちぷり*ユーシィ,
チャウ,ぷちぷり*ユーシィ,
バリザン,ぷちぷり*ユーシィ,
ベルベル,ぷちぷり*ユーシィ,
ガンバード,ぷちぷり*ユーシィ,
エルセル女王,ぷちぷり*ユーシィ,
ドラゴ,ぷちぷり*ユーシィ,
アルク,ぷちぷり*ユーシィ,
魔王,ぷちぷり*ユーシィ,
霊界王,ぷちぷり*ユーシィ,
天界王,ぷちぷり*ユーシィ,
妖精王,ぷちぷり*ユーシィ,
ディアボロス,ぷちぷり*ユーシィ,
マガ・ゼーレント,ぷちぷり*ユーシィ,
宇佐美 奈々子（うさみ ななこ）,普通の女子校生が【ろこどる】やってみた。,25
小日向 縁（こひなた ゆかり）,普通の女子校生が【ろこどる】やってみた。,
三ヶ月 ゆい（みこぜ ゆい）,普通の女子校生が【ろこどる】やってみた。,
名都借 みらい（なづかり みらい）,普通の女子校生が【ろこどる】やってみた。,
西深井 沙織（にしふかい さおり）,普通の女子校生が【ろこどる】やってみた。,
太田 貢（おおた みつぐ）,普通の女子校生が【ろこどる】やってみた。,
野田 硝子（のだ しょうこ）,普通の女子校生が【ろこどる】やってみた。,
柏葉 さつき（かしわば さつき）,普通の女子校生が【ろこどる】やってみた。,
水元 美里（みずもと みさと）,普通の女子校生が【ろこどる】やってみた。,
美原 菫（みはら すみれ）,普通の女子校生が【ろこどる】やってみた。,
宇佐美 達也,普通の女子校生が【ろこどる】やってみた。,
宇佐美 智子,普通の女子校生が【ろこどる】やってみた。,
太田 翠（おおた みどり）,普通の女子校生が【ろこどる】やってみた。,
美原虎太,普通の女子校生が【ろこどる】やってみた。,
三ヶ月 加奈（みこぜ かな）,普通の女子校生が【ろこどる】やってみた。,
三ヶ月 武,普通の女子校生が【ろこどる】やってみた。,
三ヶ月 陽子,普通の女子校生が【ろこどる】やってみた。,
小日向 鎮,普通の女子校生が【ろこどる】やってみた。,
梅郷 あい（うめざと あい）,普通の女子校生が【ろこどる】やってみた。,
課長,普通の女子校生が【ろこどる】やってみた。,
グラスキュート,普通の女子校生が【ろこどる】やってみた。,
伊勢見 りのん（いせみ りのん）,普通の女子校生が【ろこどる】やってみた。,
柏原 ゆき（かしわばら ゆき）,普通の女子校生が【ろこどる】やってみた。,
寺ケ崎 あずき（てらがさき あずき）,普通の女子校生が【ろこどる】やってみた。,
黒姫 まなみ（くろひめ まなみ）,普通の女子校生が【ろこどる】やってみた。,
AWA2GiRLS（アワアワガールズ）,普通の女子校生が【ろこどる】やってみた。,
阿南 葵（あなん あおい）,普通の女子校生が【ろこどる】やってみた。,
鶴木 つばさ（つるぎ つばさ）,普通の女子校生が【ろこどる】やってみた。,
美馬 都（みま みやこ）,普通の女子校生が【ろこどる】やってみた。,
羽ノ浦 有希（はのうら うき）,普通の女子校生が【ろこどる】やってみた。,
日立木 たま子（にったき たまこ）,普通の女子校生が【ろこどる】やってみた。,
豊四季 そら（とよしき そら）,普通の女子校生が【ろこどる】やってみた。,
カレワニ,普通の女子校生が【ろこどる】やってみた。,
ふなっしー,ふなっしーのふなふなふな日和,25
ぐれっしー,ふなっしーのふなふなふな日和,
梨神様,ふなっしーのふなふなふな日和,
にゃおっしー,ふなっしーのふなふなふな日和,
ちゃなっしー,ふなっしーのふなふなふな日和,
ごなっしー兄弟（あかなっしー、あおなっしー、きなっしー、みどりなっしー、しましまっしー）,ふなっしーのふなふなふな日和,
梨丸　,ふなっしーのふなふなふな日和,
ナンシー　,ふなっしーのふなふなふな日和,
スッキりす,ふなっしーのふなふなふな日和,
アルパカ,ふなっしーのふなふなふな日和,
梨園のおじさん、おばさん,ふなっしーのふなふなふな日和,
男の子（はるとくん）,ふなっしーのふなふなふな日和,
女の子（ひなちゃん）,ふなっしーのふなふなふな日和,
学校の先生,ふなっしーのふなふなふな日和,
お姉さん,ふなっしーのふなふなふな日和,
姫路若葉（ひめじ わかば）,プピポー!,25
ポーちゃん,プピポー!,
パパ,プピポー!,
ママ,プピポー!,
爆散先生（ばくざんせんせい）,プピポー!,
東礼子（あずま れいこ）,プピポー!,
園田美代理（そのだ みより）,プピポー!,
雨山良平（あめやま りょうへい）,プピポー!,
結城直哉（ゆうき なおや）,プピポー!,
ハル,プピポー!,
アマナス・ドン・ペスカトーレ,プピポー!,
グェロロゲェエロッ,プピポー!,
王狼石（おうろうせき）,プピポー!,
カナブン,プピポー!,
ランディ・ランド（ボク）,ぶぶチャチャ,25
チャチャ,ぶぶチャチャ,
フォレスト・ランド（パパ）,ぶぶチャチャ,
コニー・ランド（ママ）,ぶぶチャチャ,
マリー,ぶぶチャチャ,
キャサリン・ランド,ぶぶチャチャ,
ダーッおじさん,ぶぶチャチャ,
ニック,ぶぶチャチャ,
テリー,ぶぶチャチャ,
タウ・ディントン,ぶぶチャチャ,
ジル・バーグマン,ぶぶチャチャ,
サラ,ぶぶチャチャ,
おばあちゃん,ぶぶチャチャ,
キシリー夫人,ぶぶチャチャ,
ティム・ランド,ぶぶチャチャ,
ガット先生,ぶぶチャチャ,
ピエロのおねえさん,ぶぶチャチャ,
ポロロン,ぶぶチャチャ,
ワニ,ぶぶチャチャ,
ブル,ぶぶチャチャ,
カバトラック,ぶぶチャチャ,
ピョコ,ぶぶチャチャ,
ヒョウくん,ぶぶチャチャ,
シンディ（ショベルゾウ）,ぶぶチャチャ,
パパラット,ぶぶチャチャ,
マフユゲ星人,ぶぶチャチャ,
アッキー,ぶぶチャチャ,
カナ,ぶぶチャチャ,
チップ,ぶぶチャチャ,
ランディ・ランド（ボク）,だいすき!ぶぶチャチャ,25
チャチャ,だいすき!ぶぶチャチャ,
フォレスト・ランド（パパ）,だいすき!ぶぶチャチャ,
コニー・ランド（ママ）,だいすき!ぶぶチャチャ,
マリー,だいすき!ぶぶチャチャ,
キャサリン・ランド,だいすき!ぶぶチャチャ,
ダーッおじさん,だいすき!ぶぶチャチャ,
ニック,だいすき!ぶぶチャチャ,
テリー,だいすき!ぶぶチャチャ,
タウ・ディントン,だいすき!ぶぶチャチャ,
ジル・バーグマン,だいすき!ぶぶチャチャ,
サラ,だいすき!ぶぶチャチャ,
おばあちゃん,だいすき!ぶぶチャチャ,
キシリー夫人,だいすき!ぶぶチャチャ,
ティム・ランド,だいすき!ぶぶチャチャ,
ガット先生,だいすき!ぶぶチャチャ,
ピエロのおねえさん,だいすき!ぶぶチャチャ,
ポロロン,だいすき!ぶぶチャチャ,
ワニ,だいすき!ぶぶチャチャ,
ブル,だいすき!ぶぶチャチャ,
カバトラック,だいすき!ぶぶチャチャ,
ピョコ,だいすき!ぶぶチャチャ,
ヒョウくん,だいすき!ぶぶチャチャ,
シンディ（ショベルゾウ）,だいすき!ぶぶチャチャ,
パパラット,だいすき!ぶぶチャチャ,
マフユゲ星人,だいすき!ぶぶチャチャ,
アッキー,だいすき!ぶぶチャチャ,
カナ,だいすき!ぶぶチャチャ,
チップ,だいすき!ぶぶチャチャ,
一希 東（かずき あずま）,ブブキ・ブランキ,25
朝吹 黄金（あさぶき こがね）,ブブキ・ブランキ,
野々 柊（のの ひいらぎ）,ブブキ・ブランキ,
扇 木乃亜（おうぎ きのあ）,ブブキ・ブランキ,
種臣 静流（たねおみ しずる),ブブキ・ブランキ,
一希 明（かずき あきら）,ブブキ・ブランキ,
一希 汀（かずき みぎわ）,ブブキ・ブランキ,
一希 薫子（かずき かおるこ）,ブブキ・ブランキ,
朝吹 玄馬（あさぶき げんま）,ブブキ・ブランキ,
種臣 桃香（たねおみ ももか）,ブブキ・ブランキ,
野々 由樹（のの ゆうき）,ブブキ・ブランキ,
万流 礼央子（ばんりゅう れおこ）,ブブキ・ブランキ,
的場井 周作（まとばい しゅうさく）,ブブキ・ブランキ,
新走 宗也（あらばしり そうや）,ブブキ・ブランキ,
間 絶美（はざま ぜつび）,ブブキ・ブランキ,
石蕗 秋人（つわぶき あきひと）,ブブキ・ブランキ,
エピゾ・エヴァンス,ブブキ・ブランキ,
リュイス・ガルシア,ブブキ・ブランキ,
ファラー・ウムラウフ,ブブキ・ブランキ,
ワグルラ・ハラ,ブブキ・ブランキ,
ドミナ・ドーシ,ブブキ・ブランキ,
マクシム・アルセーニエヴィチ・バラキレフ,ブブキ・ブランキ,
リュドミラ・アルセーニエヴナ・バラキレヴァ,ブブキ・ブランキ,
ジアーナ・アルセーニエヴナ・バラキレヴァ,ブブキ・ブランキ,
イグナート・ボスボロス,ブブキ・ブランキ,
デルス・ニジニ,ブブキ・ブランキ,
レティシア・ニルギリ・スワンソン,ブブキ・ブランキ,
モーゼス,ブブキ・ブランキ,
メイヘム,ブブキ・ブランキ,
プロブス,ブブキ・ブランキ,
ビックス,ブブキ・ブランキ,
劉毅,ブブキ・ブランキ,
一希 薫子,ブブキ・ブランキ,
趙櫻蘭,ブブキ・ブランキ,
温子儒,ブブキ・ブランキ,
白靖承,ブブキ・ブランキ,
ラクシミ,ブブキ・ブランキ,
ギー・バルヴィル・アベイユ,ブブキ・ブランキ,
市東古哲,ブブキ・ブランキ,
ユック,ブブキ・ブランキ,
カン・ジュンサン：ペ・ヨンジュン（吹き替え 萩原聖人）,冬のソナタ,25
イ・ミニョン（李珉炯）：ペ・ヨンジュン（萩原聖人）,冬のソナタ,
キム・サンヒョク（金相奕）：パク・ヨンハ（猪野学）,冬のソナタ,
チョン・ユジン（鄭惟珍）：チェ・ジウ（田中美里）,冬のソナタ,
オ・チェリン：パク・ソルミ：（林真里花）,冬のソナタ,
コン・ジンスク（孔珍淑）：イ・ヘウン（片岡身江）,冬のソナタ,
クォン・ヨングク（權勇國）：リュ・スンス（小森創介）,冬のソナタ,
キム・ヒョクス：クォン・ヘヒョ（大滝寛）,冬のソナタ,
イ・ジョンア：パク・ヒョンスク（石塚理恵）,冬のソナタ,
カン・ミヒ：ソン・オクスク（小野洋子）,冬のソナタ,
キム・ジヌ：チョン・ドンファン（佐々木勝彦）,冬のソナタ,
パク・チヨン：イ・ヒョチュン（野村須磨子）,冬のソナタ,
チョン・ヒョンス：ハ・ジェヨン（写真のみの出演）,冬のソナタ,
イ・ギョンヒ：キム・ヘスク（増子倭文江）,冬のソナタ,
チョン・ヒジン：ハ・ジヘ（幼少時：ハン・ジヘ）,冬のソナタ,
キム：チャン・ハンソン,冬のソナタ,
ユ・ヨル：本人役（堀内賢雄）,冬のソナタ,
パク・チョンオ：チョン・ウォンジュン,冬のソナタ,
ハン・スンリョン：ソン・ジョンボム（桐本琢也）,冬のソナタ,
高校教務：イ・キョンウォン,冬のソナタ,
アン：メン・ホリム,冬のソナタ,
すず,フライングベイビーズ,25
しいな,フライングベイビーズ,
モナ,フライングベイビーズ,
ふみ,フライングベイビーズ,
なぎさ,フライングベイビーズ,
もえ,フライングベイビーズ,
みく,フライングベイビーズ,
れい,フライングベイビーズ,
なつ,フライングベイビーズ,
さや,フライングベイビーズ,
エミ,フライングベイビーズ,
もも,フライングベイビーズ,
キイ,フライングベイビーズ,
千鶴先生,フライングベイビーズ,
りん,フライングベイビーズ,
みぎわ,フライングベイビーズ,
小原先生,フライングベイビーズ,
水柿 ツカサ（みずがき ツカサ）,プラスティック・メモリーズ,25
アイラ,プラスティック・メモリーズ,
絹島 ミチル（きぬしま ミチル）,プラスティック・メモリーズ,
ザック,プラスティック・メモリーズ,
桑乃実 カヅキ（くわのみ カヅキ）,プラスティック・メモリーズ,
コンスタンス,プラスティック・メモリーズ,
縹 ヤスタカ（はなだ ヤスタカ）,プラスティック・メモリーズ,
シェリー,プラスティック・メモリーズ,
山野辺 タカオ（やまのべ タカオ）,プラスティック・メモリーズ,
土器 レン（かわらけ レン）,プラスティック・メモリーズ,
海松 エル（みる エル）,プラスティック・メモリーズ,
鉄黒 ミキジロウ（てつぐろ ミキジロウ）,プラスティック・メモリーズ,
アンディ,プラスティック・メモリーズ,
伍堂 シンヤ（ごどう シンヤ）,プラスティック・メモリーズ,
岩井 ハジメ（いわい ハジメ）,プラスティック・メモリーズ,
岩井 マリ（いわい マリ）,プラスティック・メモリーズ,
エドワード,プラスティック・メモリーズ,
白花 チヅ（しろはな チヅ）,プラスティック・メモリーズ,
ニーナ,プラスティック・メモリーズ,
木賊 コウヘイ（とぐさ コウヘイ）,プラスティック・メモリーズ,
ミモザ,プラスティック・メモリーズ,
柳 ユタカ（やなぎ ユタカ）,プラスティック・メモリーズ,
マックス,プラスティック・メモリーズ,
若苗 ソウタ（わかなえ ソウタ）,プラスティック・メモリーズ,
マーシャ,プラスティック・メモリーズ,
支子 ミネコ（くちなし ミネコ）,プラスティック・メモリーズ,
ミラベル,プラスティック・メモリーズ,
松葉 リホ（まつば リホ）,プラスティック・メモリーズ,
デレク,プラスティック・メモリーズ,
アントニオ・ホリゾン,プラスティック・メモリーズ,
サラ,プラスティック・メモリーズ,
ルイス,プラスティック・メモリーズ,
錆鼠（さびねず）,プラスティック・メモリーズ,
東雲（しののめ）,プラスティック・メモリーズ,
ジョセフ・ジョブスン,ブラスレイター,25
アマンダ・ウェルナー,ブラスレイター,
エレア,ブラスレイター,
ヘルマン・ザルツァ,ブラスレイター,
マドワルド・ザーギン,ブラスレイター,
ベアトリス・グレーゼ,ブラスレイター,
ゲルト・フレンツェン,ブラスレイター,
マレク・ウェルナー,ブラスレイター,
スノウ,ブラスレイター,
ウォルフ・ゲイリグ,ブラスレイター,
アルビン・ルッツ,ブラスレイター,
ブラッドリー・ギルフォード,ブラスレイター,
レーネ・ロザムンデ,ブラスレイター,
ヴィクター・シュタッフス,ブラスレイター,
メイフォン・リウ,ブラスレイター,
サーシャ・ジョブスン,ブラスレイター,
シドウ・カサギ,ブラスレイター,
ジル・ホフマン,ブラスレイター,
マシュー・グラント,ブラスレイター,
ヨハン,ブラスレイター,
レオ、フィリップ、マークス,ブラスレイター,
ミュラー,ブラスレイター,
アスタ[注 1],ブラッククローバー,25
ユノ[注 4],ブラッククローバー,
ノエル・シルヴァ,ブラッククローバー,
アウグストゥス・キーラ・クローバー13世,ブラッククローバー,
ユリウス・ノヴァクロノ,ブラッククローバー,
マルクス・フランソワ,ブラッククローバー,
オーヴェン,ブラッククローバー,
コブ・ポルタポルト,ブラッククローバー,
ヤミ・スケヒロ,ブラッククローバー,
フィンラル・ルーラケイス,ブラッククローバー,
ゴードン・アグリッパ,ブラッククローバー,
マグナ・スウィング,ブラッククローバー,
バネッサ・エノテーカ,ブラッククローバー,
ラック・ボルティア,ブラッククローバー,
ゴーシュ・アドレイ,ブラッククローバー,
チャーミー・パピットソン,ブラッククローバー,
グレイ（本名不詳）[注 12],ブラッククローバー,
ゾラ・イデアーレ,ブラッククローバー,
ヘンリー・レゴラント,ブラッククローバー,
アスタ,ブラッククローバー,
ウィリアム・ヴァンジャンス,ブラッククローバー,
ランギルス・ヴォード,ブラッククローバー,
アレクドラ・サンドラー,ブラッククローバー,
クラウス・リュネット,ブラッククローバー,
ミモザ・ヴァーミリオン,ブラッククローバー,
シレン・ティウム,ブラッククローバー,
ハモン・カーセウス,ブラッククローバー,
ユノ,ブラッククローバー,
レトゥア・ベクトル,ブラッククローバー,
ダヴィド・スワロー,ブラッククローバー,
フエゴレオン・ヴァーミリオン,ブラッククローバー,
レオポルド・ヴァーミリオン,ブラッククローバー,
メレオレオナ・ヴァーミリオン,ブラッククローバー,
ランドール・ルフトエール[注 17],ブラッククローバー,
フォルティ・グリス,ブラッククローバー,
ベン・ベンファンク,ブラッククローバー,
ルベン・シャガー,ブラッククローバー,
ノゼル・シルヴァ,ブラッククローバー,
ネブラ・シルヴァ,ブラッククローバー,
ソリド・シルヴァ,ブラッククローバー,
カータス・ウォルン,ブラッククローバー,
ロブ・ヴィテス,ブラッククローバー,
ニルス・ラグス,ブラッククローバー,
シャーロット・ローズレイ,ブラッククローバー,
ソル・マロン,ブラッククローバー,
プーリ・エンジェル,ブラッククローバー,
リサッカ・オンダル[注 20],ブラッククローバー,
ジャック・ザリッパー[注 21],ブラッククローバー,
セッケ・ブロンザッザ,ブラッククローバー,
エン・リンガード,ブラッククローバー,
リル・ボワモルティエ,ブラッククローバー,
フラギル・トルメンタ,ブラッククローバー,
ドロシー・アンズワース,ブラッククローバー,
キルシュ・ヴァーミリオン,ブラッククローバー,
リック・コーネル,ブラッククローバー,
デミトリ・ブリント,ブラッククローバー,
プロトベ・コリナ[注 24],ブラッククローバー,
ゲルドル・ポイゾット,ブラッククローバー,
ザクス・リューグナー,ブラッククローバー,
カイゼル・グランボルカ[6],ブラッククローバー,
ジギト・タリス[注 25],ブラッククローバー,
レブチ・サリーク[注 26],ブラッククローバー,
テレジア・ラプアール,ブラッククローバー,
アシエ・シルヴァ,ブラッククローバー,
ザラ・イデアーレ,ブラッククローバー,
ラデス・スピーリト,ブラッククローバー,
オルジ・オーファイ[注 28],ブラッククローバー,
シスター・リリー / リリー・アクアリア,ブラッククローバー,
ドルオ[6],ブラッククローバー,
サリム・ド・ハプシャス[注 29],ブラッククローバー,
セイヒ,ブラッククローバー,
ニック,ブラッククローバー,
アンナ[6],ブラッククローバー,
レベッカ・スカーレット,ブラッククローバー,
マリー・アドレイ,ブラッククローバー,
バロ,ブラッククローバー,
ネージュ,ブラッククローバー,
ファンゼル・クルーガー,ブラッククローバー,
ドミナント・コード,ブラッククローバー,
マリエラ,ブラッククローバー,
ヴァルター,ブラッククローバー,
フィーネス・カルムルイヒ,ブラッククローバー,
マルス,ブラッククローバー,
ラガス,ブラッククローバー,
ブロッコス,ブラッククローバー,
ヤーゴス,ブラッククローバー,
ラドロス,ブラッククローバー,
ロータス・フーモルト,ブラッククローバー,
ガレオ,ブラッククローバー,
ハリス,ブラッククローバー,
モリス,ブラッククローバー,
リヒト（パトリ）[注 31],ブラッククローバー,
ライア,ブラッククローバー,
ヴェット,ブラッククローバー,
ファナ,ブラッククローバー,
ファナ（人間）,ブラッククローバー,
ファナ（エルフ）,ブラッククローバー,
ヒース・グライス,ブラッククローバー,
フルス[6],ブラッククローバー,
ヴァルトス,ブラッククローバー,
キャサリン,ブラッククローバー,
サリー,ブラッククローバー,
ゲオルク,ブラッククローバー,
ザリック,ブラッククローバー,
ズータ,ブラッククローバー,
アバリ,ブラッククローバー,
トイケ,ブラッククローバー,
ジフソ,ブラッククローバー,
カホノ,ブラッククローバー,
キアト,ブラッククローバー,
ジオ,ブラッククローバー,
魔女王（本名不明）[注 37],ブラッククローバー,
シルフ / ベル,ブラッククローバー,
サラマンダー,ブラッククローバー,
リヒト,ブラッククローバー,
パトリ,ブラッククローバー,
リラ,ブラッククローバー,
ドロワ,ブラッククローバー,
レーヴ,ブラッククローバー,
ルフル,ブラッククローバー,
ロッサ,ブラッククローバー,
シャルラ,ブラッククローバー,
ラトリ,ブラッククローバー,
キヴン,ブラッククローバー,
バヴァル,ブラッククローバー,
エクラ,ブラッククローバー,
ルミエル・シルヴァミリオン・クロ－バー,ブラッククローバー,
テティア,ブラッククローバー,
セクレ・スワロテイル,ブラッククローバー,
ネロ,ブラッククローバー,
反魔法の魔導書に宿る悪魔,ブラッククローバー,
言霊魔法の悪魔,ブラッククローバー,
ジエン・ドゥ,ブラッククローバー,
カルナ・フレーゼ,ブラッククローバー,
フレーゼ卿,ブラッククローバー,
ブラック・ジャック（BJ）＝間黒男（はざま くろお）,ブラック・ジャック21,25
ピノコ,ブラック・ジャック21,
写楽（しゃらく）,ブラック・ジャック21,
和登（わと）,ブラック・ジャック21,
マスター,ブラック・ジャック21,
本間久美子（ほんま くみこ）,ブラック・ジャック21,
ラルゴ,ブラック・ジャック21,
友引警部（ともびきけいぶ）,ブラック・ジャック21,
ブラッククィーン＝桑田このみ,ブラック・ジャック21,
手塚医師（てづかいし）,ブラック・ジャック21,
本間丈太郎（ほんま じょうたろう）,ブラック・ジャック21,
鯨岡親子,ブラック・ジャック21,
トリトン,ブラック・ジャック21,
犬持（けんもち）,ブラック・ジャック21,
間みお（はざま みお）,ブラック・ジャック21,
間影三（はざま かげみつ）,ブラック・ジャック21,
クロイツェル博士,ブラック・ジャック21,
シュタイン博士,ブラック・ジャック21,
ドクター・ジョルジュ,ブラック・ジャック21,
ドクター・クーマ,ブラック・ジャック21,
全満徳（ぜん まんとく）,ブラック・ジャック21,
蓮花（れんか）,ブラック・ジャック21,
紅蜥蜴（べにとかげ）,ブラック・ジャック21,
蒼龍（そうりゅう）,ブラック・ジャック21,
玄武（げんぶ）,ブラック・ジャック21,
デブン,ブラック・ジャック21,
コール,ブラック・ジャック21,
ドクター・ホワイト＝白拍子泰彦（しらびょうし やすひこ）,ブラック・ジャック21,
西川史子（にしかわ あやこ）,ブラック・ジャック21,
ドクター・キリコ,ブラック・ジャック21,
ユリ,ブラック・ジャック21,
小蓮（しょうれん）,ブラック・ジャック21,
如月めぐみ（きさらぎ めぐみ）,ブラック・ジャック21,
医師会長,ブラック・ジャック21,
ボッケリーニ,ブラック・ジャック21,
ナイロン,ブラック・ジャック21,
佐伯医師,ブラック・ジャック21,
佐伯夫人,ブラック・ジャック21,
スージー,ブラック・ジャック21,
スージーの母,ブラック・ジャック21,
副院長,ブラック・ジャック21,
蟻谷,ブラック・ジャック21,
ローゼンバーグ,ブラック・ジャック21,
モリーン・モーガン,ブラック・ジャック21,
ヒュー・モーガン,ブラック・ジャック21,
キャサリン・バート,ブラック・ジャック21,
ビル・バート,ブラック・ジャック21,
アル,ブラック・ジャック21,
ニコ,ブラック・ジャック21,
マリー,ブラック・ジャック21,
ジル,ブラック・ジャック21,
クラーク,ブラック・ジャック21,
里見 蓮太郎（さとみ れんたろう）,ブラック・ブレット,25
藍原 延珠（あいはら えんじゅ）,ブラック・ブレット,
天童 木更（てんどう きさら）,ブラック・ブレット,
ティナ・スプラウト,ブラック・ブレット,
伊熊 将監（いくま しょうげん）,ブラック・ブレット,
千寿 夏世（せんじゅ かよ）,ブラック・ブレット,
片桐 玉樹（かたぎり たまき）,ブラック・ブレット,
片桐 弓月（かたぎり ゆづき）,ブラック・ブレット,
薙沢 彰磨（なぎさわ しょうま）,ブラック・ブレット,
布施 翠（ふせ みどり）,ブラック・ブレット,
水原 鬼八（すいばら きはち）,ブラック・ブレット,
紅露 火垂（こうろ ほたる）,ブラック・ブレット,
我堂 長政（がどう ながまさ）,ブラック・ブレット,
壬生 朝霞（みぶ あさか）,ブラック・ブレット,
我堂 英彦（がどう ひでひこ）,ブラック・ブレット,
心音（ここね）,ブラック・ブレット,
アンドレイ・リトヴィンツェフ,ブラック・ブレット,
ユーリャ・コチェンコヴァ,ブラック・ブレット,
聖天子（せいてんし）,ブラック・ブレット,
天童 菊之丞（てんどう きくのじょう）,ブラック・ブレット,
天童 和光（てんどう かずみつ）,ブラック・ブレット,
保脇 卓人（やすわき たくと）,ブラック・ブレット,
芦名 辰巳（あしな たつみ）,ブラック・ブレット,
城ヶ崎 大湖（じょうがさき だいご）,ブラック・ブレット,
羽柴（はしば）,ブラック・ブレット,
舞（まい）,ブラック・ブレット,
室戸 菫（むろと すみれ）,ブラック・ブレット,
アーサー・ザナック,ブラック・ブレット,
エイン・ランド,ブラック・ブレット,
アルブレヒト・グリューネワルト,ブラック・ブレット,
蛭子 影胤（ひるこ かげたね）,ブラック・ブレット,
蛭子 小比奈（ひるこ こひな）,ブラック・ブレット,
エイン・ランドの作り出したハイブリッド,ブラック・ブレット,
アシュリー・スプリングスティーン,ブラック・ブレット,
アイリーン・スペンサー,ブラック・ブレット,
フェイ・クロンミラー,ブラック・ブレット,
ルイーズ・ゼラズニー,ブラック・ブレット,
リタ・ソールズベリー,ブラック・ブレット,
紫垣 仙一（しがき せんいち）,ブラック・ブレット,
斉武 宗玄（さいたけ そうげん）,ブラック・ブレット,
櫃間 篤朗（ひつま あつろう）,ブラック・ブレット,
巳継 悠河（みつぎ ゆうが）,ブラック・ブレット,
久留米 リカ（くるめ リカ）,ブラック・ブレット,
鹿嶽 十五（かたけ じゅうご）,ブラック・ブレット,
ネスト,ブラック・ブレット,
司馬 未織（しば みおり）,ブラック・ブレット,
多田島 茂徳（ただしま しげとく）,ブラック・ブレット,
松崎（まつざき）,ブラック・ブレット,
天童助喜与（てんどう すけきよ）,ブラック・ブレット,
阿久津義建（あくつ よしたつ）,ブラック・ブレット,
黒衣 マト（くろい マト）,ブラック★ロックシューター,25
小鳥遊 ヨミ（たかなし ヨミ）,ブラック★ロックシューター,
ユウ,ブラック★ロックシューター,
黒衣 ヒロ（くろい ヒロ）,ブラック★ロックシューター,
ブラック★ロックシューター,ブラック★ロックシューター,
デッドマスター,ブラック★ロックシューター,
ブラックゴールドソー,ブラック★ロックシューター,
ストレングス,ブラック★ロックシューター,
黒衣 マト,ブラック★ロックシューター,
小鳥遊 ヨミ,ブラック★ロックシューター,
神足 ユウ（こうたり ユウ）,ブラック★ロックシューター,
納野 サヤ（いりの サヤ）,ブラック★ロックシューター,
出灰 カガリ（いずりは カガリ）,ブラック★ロックシューター,
小幡 アラタ（こはた アラタ）,ブラック★ロックシューター,
滑地 タク,ブラック★ロックシューター,
インセイン・ブラック★ロックシューター,ブラック★ロックシューター,
ブラック★ゴールドソー,ブラック★ロックシューター,
チャリオット,ブラック★ロックシューター,
未完成の少女達,ブラック★ロックシューター,
BRS（ブラック★ロックシューター）,ブラック★ロックシューター,
ナナ・グレイ,ブラック★ロックシューター,
WRS,ブラック★ロックシューター,
使者（エイリアン）,ブラック★ロックシューター,
ミー,ブラック★ロックシューター,
マズマ,ブラック★ロックシューター,
シズ,ブラック★ロックシューター,
カーリー,ブラック★ロックシューター,
リリオ,ブラック★ロックシューター,
ナフェ,ブラック★ロックシューター,
ザハ,ブラック★ロックシューター,
人類,ブラック★ロックシューター,
フランク・マリオン,ブラック★ロックシューター,
モーリス・ベイリー,ブラック★ロックシューター,
ロスコル・シェパード,ブラック★ロックシューター,
ワイラー・ギブソン博士,ブラック★ロックシューター,
ブラッド・チャーリー・スタズ,ブラッドラッド,25
柳 冬実（やなぎ ふゆみ）,ブラッドラッド,
ハイドラベル,ブラッドラッド,
ウルフ,ブラッドラッド,
デク,ブラッドラッド,
ミミック吉田,ブラッドラッド,
サティ,ブラッドラッド,
豆次郎,ブラッドラッド,
キジ,ブラッドラッド,
トビ,ブラッドラッド,
フランケン・シュタイン,ブラッドラッド,
